Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen;Log_Fiyat
605000.0;Citroen;C4;1.6 HDi Confort;2011.0;178.000 km;Düz;60 lt;Siyah;1560 cc;114 hp;Hatchback/5;Tamamı orjinal;13.312985389904174
494000.0;Citroen;C4;1.6 HDi Confort;2012.0;196.000 km;Düz;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 7 boyalı;13.11029282045951
1119000.0;Citroen;C3;1.2 PureTech Feel Bold;2021.0;80.170 km;Otomatik;47 lt;Beyaz;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.927946880948712
298500.0;Citroen;C3;1.4 HDi SX;2004.0;300.000 km;Düz;45 lt;Gri;1398 cc;93 hp;Hatchback/5;Belirtilmemiş;12.606528561892935
350000.0;Citroen;C4;1.6 HDi SX;2009.0;300.000 km;Düz;60 lt;Siyah;1560 cc;91 hp;Hatchback/5;Belirtilmemiş;12.765691290604371
780000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2019.0;152.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Belirtilmemiş;13.567050480716235
299000.0;Citroen;C4;1.6 SX;2006.0;339.000 km;Otomatik;60 lt;Mavi;1587 cc;111 hp;Hatchback/5;12 boyalı;12.608202196848836
315000.0;Citroen;C3;1.4 HDi SX;2004.0;248.000 km;Düz;Dizel;Gri;1201 - 1400 cm3;76 - 100 HP;Hatchback/5;1 değişen, 6 boyalı;12.660331092405906
410000.0;Citroen;AMİ;My Ami Pop;2023.0;6.001 km;Otomatik;Elektrik;Gri;1598 cc;80 hp;Coupe;Tamamı orjinal;12.923914877701906
695000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2009.0;172.000 km;Otomatik;Dizel;Füme;1401 - 1600 cm3;101 - 125 HP;MPV;Tamamı orjinal;13.451668563394815
575000.0;Citroen;C-Elysee;1.6 HDi Confort;2017.0;260.000 km;Düz;48 lt;Gri;1560 cc;93 hp;Sedan;1 değişen, 4 boyalı;13.26212705890841
1540000.0;Citroen;C4;1.2 PureTech You;2025.0;6.001 km;Otomatik;50 lt;Beyaz;1199 cc;132 hp;Hatchback/5;Tamamı orjinal;14.24729362374025
874999.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;69.999 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.681979165339751
1225000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;7.000 km;Otomatik;47 lt;Kırmızı;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;14.018452218287162
1170000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;60.000 km;Otomatik;47 lt;Füme;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.972515161474428
839000.0;Citroen;C3;1.2 PureTech Feel;2022.0;45.000 km;Düz;45 lt;Gri;1199 cc;83 hp;Hatchback/5;Tamamı orjinal;13.639967177343745
299000.0;Citroen;C4;1.6 HDi SX;2007.0;285.000 km;Düz;Dizel;Siyah;1401 - 1600 cm3;76 - 100 HP;Hatchback/5;1 değişen, 2 boyalı;12.608202196848836
575000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2008.0;240.000 km;Yarı Otomatik;60 lt;Mavi (metalik);1560 cc;111 hp;MPV;1 değişen, 5 boyalı;13.26212705890841
760000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;197.436 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.541075028051122
495000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2010.0;308.000 km;Yarı Otomatik;60 lt;Siyah;1560 cc;111 hp;MPV;Tamamı orjinal;13.112315061750808
410000.0;Citroen;C3;1.4 HDi X Furio;2010.0;225.000 km;Düz;47 lt;Beyaz;1398 cc;71 hp;Hatchback/5;8 boyalı;12.923914877701906
380000.0;Citroen;C3;1.4 Attraction;2010.0;193.000 km;Düz;50 lt;Siyah;1360 cc;76 hp;Hatchback/5;1 değişen, 5 boyalı;12.847929163278053
975053.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2023.0;98.000 km;Düz;50 lt;Gri (metalik);1499 cc;100 hp;Sedan;Tamamı orjinal;13.790248133061697
720000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;137.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.487007879880162
930000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;78.500 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.742940940397677
550000.0;Citroen;C4;1.6 HDi Confort;2013.0;203.000 km;Düz;60 lt;Beyaz;1560 cc;93 hp;Hatchback/5;4 boyalı;13.217675375388819
845000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2022.0;106.200 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Belirtilmemiş;13.647093089770562
307000.0;Citroen;Xsara;Picasso 2.0 HDi;2003.0;220.000 km;Düz;Dizel;Gri (metalik);;;Hatchback/5;1 boyalı;12.634606283893019
475000.0;Citroen;C5;1.6 HDi SX;2010.0;305.000 km;Düz;71 lt;Beyaz;1560 cc;111 hp;Sedan;Belirtilmemiş;13.07107218827772
475000.0;Citroen;C5;1.6 HDi SX;2010.0;305.000 km;Düz;71 lt;Beyaz;1560 cc;111 hp;Sedan;Belirtilmemiş;13.07107218827772
550000.0;Citroen;C5;1.6 HDi SX PK;2009.0;280.000 km;Düz;71 lt;Gri (Gümüş);1560 cc;111 hp;Sedan;Belirtilmemiş;13.217675375388819
550000.0;Citroen;C5;1.6 HDi SX PK;2009.0;280.000 km;Düz;71 lt;Gri (Gümüş);1560 cc;111 hp;Sedan;Belirtilmemiş;13.217675375388819
1820000.0;Citroen;e-C4 X;Max;2025.0;6.875 km;;Elektrik;Kırmızı;;115 kW;;Tamamı orjinal;14.414347608503377
400000.0;Citroen;C4;1.6 SX PK;2011.0;273.000 km;Düz;60 lt;Siyah;1587 cc;111 hp;Hatchback/5;4 boyalı;12.899222326086994
480000.0;Citroen;C1;1.0 SX Sensodrive;2010.0;188.000 km;Yarı Otomatik;35 lt;Gri (Gümüş);998 cc;69 hp;Hatchback/5;4 değişen;13.081543466215237
540000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2013.0;221.472 km;Düz;48 lt;Siyah;1560 cc;93 hp;Sedan;3 değişen, 4 boyalı;13.199326270390594
640000.0;Citroen;C4;1.6 e-HDi Confort;2011.0;181.000 km;Yarı Otomatik;60 lt;Beyaz;1560 cc;114 hp;Hatchback/5;1 değişen, 5 boyalı;13.369225017834633
485000.0;Citroen;C4;1.6 HDi Attraction;2013.0;243.000 km;Düz;60 lt;Beyaz;1560 cc;93 hp;Hatchback/5;2 değişen, 6 boyalı;13.091906231773164
1199900.0;Citroen;C3;1.2 PureTech Shine;2021.0;54.174 km;Düz;45 lt;Kırmızı;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.997749611354916
600000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2014.0;178.000 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 4 boyalı;13.304686600863562
390000.0;Citroen;C5;1.6 HDi SX;2006.0;292.000 km;Düz;67 lt;Gri (titanyum);1560 cc;111 hp;Sedan;2 boyalı;12.873904582205107
730000.0;Citroen;C3;1.6 BlueHDI Feel;2018.0;146.000 km;Düz;42 lt;Beyaz;1560 cc;76 hp;Hatchback/5;4 boyalı;13.500801182986649
1589950.0;Citroen;C4 X;1.2 PureTech Max;2025.0;9.880 km;Otomatik;50 lt;Gri;1199 cc;132 hp;Sedan;Tamamı orjinal;14.27921375611148
360000.0;Citroen;C3;1.4 Attraction;2010.0;106.000 km;Düz;50 lt;Beyaz;1360 cc;76 hp;Hatchback/5;3 değişen, 8 boyalı;12.793862088206213
599900.0;Citroen;C-Elysee;1.6 HDi Attraction;2014.0;188.396 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;Belirtilmemiş;13.304519920584285
280000.0;Citroen;C4;1.6 SX;2006.0;360.000 km;Düz;60 lt;Siyah;1587 cc;111 hp;Hatchback/5;8 boyalı;12.54254845357358
720000.0;Citroen;C4;1.6 e-HDi Confort Plus;2012.0;190.500 km;Yarı Otomatik;60 lt;Beyaz;1560 cc;114 hp;Hatchback/5;1 değişen, 2 boyalı;13.487007879880162
1198000.0;Citroen;C3;1.2 PureTech Shine;2023.0;31.000 km;Otomatik;47 lt;Füme;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.996164892381724
725000.0;Citroen;C-Elysee;1.6 HDi Attraction;2016.0;106.300 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;1 boyalı;13.493928313146206
910000.0;Citroen;C3;1.2 PureTech Shine S Edition;2020.0;53.255 km;Düz;47 lt;Gri (Gümüş);1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.721200977393528
450000.0;Citroen;C5;1.6 HDi SX PK;2007.0;323.000 km;Düz;66 lt;Gri (Gümüş);1560 cc;111 hp;Sedan;Belirtilmemiş;13.017005083966255
155000.0;Citroen;Xsara;1.6 SX;1999.0;315.000 km;Düz;54 lt;Mavi;1587 cc;90 hp;Hatchback/5;Belirtilmemiş;11.951186847493476
965000.0;Citroen;C4;1.2 PureTech Shine;2017.0;94.000 km;Otomatik;Benzin;Beyaz;;;Hatchback/5;Tamamı orjinal;13.779884416590017
485000.0;Citroen;C1;1.4 HDi SX;2010.0;141.000 km;Düz;35 lt;Bej;1398 cc;55 hp;Hatchback/5;Tamamı orjinal;13.091906231773164
530000.0;Citroen;C4;1.6 HDi Attraction;2011.0;244.600 km;Düz;60 lt;Beyaz;1560 cc;93 hp;Hatchback/5;1 değişen, 4 boyalı;13.180634172318978
590000.0;Citroen;C-Elysee;1.6 BlueHDi Live;2018.0;190.000 km;Düz;50 lt;Beyaz;1560 cc;100 hp;Sedan;1 değişen, 3 boyalı;13.28787951079572
470000.0;Citroen;C-Elysee;1.6 HDi Confort;2015.0;260.000 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 4 boyalı;13.060490101343552
240000.0;Citroen;Xsara;1.6 SX;2001.0;322.000 km;Düz;54 lt;Gri;1587 cc;90 hp;Hatchback/5;Tamamı orjinal;12.388398368982115
1300000.0;Citroen;C3;1.5 BlueHDI Feel;2020.0;40.000 km;Otomatik;Dizel;Gri;;;Hatchback/3;Belirtilmemiş;14.077875591662238
990000.0;Citroen;C3;1.2 PureTech Feel;2023.0;12.500 km;Düz;45 lt;Gri;1199 cc;83 hp;Hatchback/5;Tamamı orjinal;13.805461232211272
725000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;160.000 km;Düz;50 lt;Gri;1499 cc;100 hp;Sedan;Belirtilmemiş;13.493928313146206
400000.0;Citroen;C5;1.6 HDi SX;2011.0;355.000 km;Düz;71 lt;Beyaz;1560 cc;111 hp;Sedan;Belirtilmemiş;12.899222326086994
820000.0;Citroen;C4 Picasso;1.6 e-HDi Intensive;2013.0;211.000 km;Yarı Otomatik;Dizel;Kırmızı;;;Hatchback/5;4 boyalı;13.617060838751888
475000.0;Citroen;C5;1.6 e-HDi Confort;2012.0;266.000 km;Otomatik;Dizel;Siyah;1401 - 1600 cm3;101 - 125 HP;Sedan;1 değişen, 6 boyalı;13.07107218827772
1375000.0;Citroen;C4;1.2 PureTech Shine Bold;2021.0;120.000 km;Otomatik;Benzin;Gri;1200 cm3' e kadar;151 - 175 HP;Hatchback/5;Tamamı orjinal;14.13396501635527
1675000.0;Citroen;C4;1.2 PureTech Max;2025.0;15.000 km;Otomatik;Benzin;Yeşil;1200 cm3' e kadar;126 - 150 HP;Hatchback/5;Tamamı orjinal;14.331324320256051
565000.0;Citroen;C5;1.6 e-HDi Dynamique;2011.0;327.000 km;Yarı Otomatik;71 lt;Beyaz;1560 cc;114 hp;Sedan;4 boyalı;13.244582780038517
1725000.0;Citroen;e-C4 X;Max;2025.0;15.000 km;Otomatik;Elektrik;Lacivert;;156 hp;SUV;Tamamı orjinal;14.360738188157574
749000.0;Citroen;C3 Picasso;1.6 e-HDi Confort;2013.0;129.824 km;Yarı Otomatik;50 lt;Beyaz;1560 cc;93 hp;MPV;3 boyalı;13.52649559761195
1129000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;13.000 km;Otomatik;47 lt;Gri;1199 cc;112 hp;Hatchback/5;2 değişen;13.936843728870999
1185000.0;Citroen;C3;1.2 PureTech Shine;2024.0;18.000 km;Otomatik;47 lt;Kırmızı;1199 cc;112 hp;Hatchback/5;Belirtilmemiş;13.98525417643287
1117000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;66.000 km;Otomatik;47 lt;Gri;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.926157973306085
938750.0;Citroen;C3;1.2 PureTech Feel Bold;2021.0;68.000 km;Otomatik;47 lt;Mavi;1199 cc;112 hp;Hatchback/5;1 değişen, 4 boyalı;13.752305547306252
1057000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;61.000 km;Otomatik;47 lt;Bej;1199 cc;112 hp;Hatchback/5;Belirtilmemiş;13.870946210925721
1089000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;63.000 km;Otomatik;47 lt;Füme;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.900771320188321
1195000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;13.500 km;Otomatik;47 lt;Gri;1199 cc;112 hp;Hatchback/5;7 boyalı;13.993657580167481
1127000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;26.000 km;Otomatik;47 lt;Mavi;1199 cc;112 hp;Hatchback/5;Belirtilmemiş;13.935070680332966
459750.0;Citroen;C-Elysee;1.6 HDi Live;2017.0;270.000 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;3 değişen, 4 boyalı;13.038440317559363
1395000.0;Citroen;e-C4;Shine Bold;2024.0;47.200 km;Otomatik;Elektrik;Beyaz;;156 hp;Hatchback/5;Tamamı orjinal;14.148405690083225
1288500.0;Citroen;C4 X;1.2 PureTech Feel Bold;2023.0;56.000 km;Otomatik;50 lt;Gri;1199 cc;132 hp;SUV;Tamamı orjinal;14.068990085170492
1359000.0;Citroen;C4 X;1.2 PureTech Shine;2023.0;60.000 km;Otomatik;50 lt;Siyah;1199 cc;132 hp;SUV;Tamamı orjinal;14.122260428968183
1295000.0;Citroen;C4 X;1.2 PureTech Feel Bold;2024.0;24.000 km;Otomatik;50 lt;Füme;1199 cc;132 hp;SUV;Tamamı orjinal;14.07402202531625
1450000.0;Citroen;C4 X;1.2 PureTech Shine;2024.0;57.000 km;Otomatik;50 lt;Beyaz;1199 cc;132 hp;SUV;Belirtilmemiş;14.187074804051692
1285000.0;Citroen;C4 X;1.2 PureTech Feel Bold;2023.0;60.000 km;Otomatik;50 lt;Siyah;1199 cc;132 hp;SUV;Belirtilmemiş;14.06627005452127
1550000.0;Citroen;C4 X;1.5 BlueHDi Feel Bold;2023.0;38.000 km;Otomatik;50 lt;Gri;1499 cc;132 hp;SUV;Tamamı orjinal;14.253766134056512
1335000.0;Citroen;C4 X;1.2 PureTech Feel Bold;2024.0;60.000 km;Otomatik;50 lt;Gri;1199 cc;132 hp;SUV;Tamamı orjinal;14.104442598879876
1319500.0;Citroen;C4 X;1.2 PureTech Feel Bold;2024.0;29.000 km;Otomatik;50 lt;Füme;1199 cc;132 hp;SUV;Tamamı orjinal;14.092764192788055
1485000.0;Citroen;C4 X;1.2 PureTech Shine Bold;2023.0;66.500 km;Otomatik;50 lt;Gri;1199 cc;132 hp;SUV;Tamamı orjinal;14.210926003619385
1435000.0;Citroen;C4;1.2 PureTech You;2024.0;22.049 km;Otomatik;50 lt;Kırmızı;1199 cc;132 hp;Hatchback/5;Tamamı orjinal;14.176676104039727
1785000.0;Citroen;C4 X;1.2 PureTech Max;2025.0;16.000 km;Otomatik;50 lt;Siyah;1199 cc;132 hp;SUV;Tamamı orjinal;14.394929533419809
469000.0;Citroen;C4 Grand Picasso;1.6 HDi Dynamic;2012.0;205.700 km;Yarı Otomatik;60 lt;Siyah;1560 cc;114 hp;MPV;2 boyalı;13.058360179622305
310000.0;Citroen;C3;1.4 HDi SX;2003.0;290.000 km;Düz;Dizel;Mavi;1201 - 1400 cm3;76 - 100 HP;Hatchback/5;Tamamı boyalı;12.644330802262578
385000.0;Citroen;C3;1.4 HDi Attraction;2012.0;288.000 km;Düz;Dizel;Siyah;1201 - 1400 cm3;51 - 75 HP;Hatchback/5;1 değişen, 4 boyalı;12.861001210669146
319900.0;Citroen;C3;1.4 HDi X Furio;2006.0;239.000 km;Düz;47 lt;Gri;1398 cc;71 hp;Hatchback/5;Tamamı boyalı;12.675766851909591
265000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2015.0;417.388 km;Düz;48 lt;Yeşil;1560 cc;93 hp;Sedan;11 boyalı;12.487488878546145
685000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2015.0;199.800 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;Belirtilmemiş;13.437175577097312
648000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2016.0;190.000 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;2 boyalı;13.381647518543097
530000.0;Citroen;C4;1.6 SX PK;2005.0;253.000 km;Düz;60 lt;Füme;1587 cc;111 hp;Hatchback/5;Tamamı orjinal;13.180634172318978
599000.0;Citroen;C-Elysee;1.6 HDi Attraction;2016.0;190.500 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 1 boyalı;13.303018546545275
439000.0;Citroen;C3;1.4 SX;2005.0;128.000 km;Otomatik;Benzin;Siyah;1201 - 1400 cm3;51 - 75 HP;Hatchback/5;8 boyalı;12.992256969959042
805000.0;Citroen;C3;1.2 PureTech Feel;2020.0;45.000 km;Düz;Benzin;Gri;1200 cm3' e kadar;76 - 100 HP;Hatchback/5;1 değişen;13.598598798635953
570000.0;Citroen;C3;1.2 PureTech Feel;2020.0;106.000 km;Düz;Benzin;Kahverengi;1200 cm3' e kadar;76 - 100 HP;Hatchback/5;Tamamı orjinal;13.25339339419516
600000.0;Citroen;C4;1.6 VTI Confort;2011.0;130.000 km;Düz;60 lt;Beyaz;1598 cc;122 hp;Hatchback/5;2 değişen;13.304686600863562
785000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2020.0;120.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.573440270649085
959000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2024.0;10.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;2 boyalı;13.7736473966179
789000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;103.000 km;Düz;50 lt;Gri;1499 cc;100 hp;Sedan;4 boyalı;13.578522867254332
930000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2024.0;65.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.742940940397677
649500.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;215.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.383959654737488
995000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2024.0;13.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.81049902116535
807500.0;Citroen;C-Elysee;1.5 BlueHDi Shine;2020.0;140.000 km;Düz;Dizel;Gri;1401 - 1600 cm3;76 - 100 HP;Sedan;Tamamı orjinal;13.601699572468275
969000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2024.0;10.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.784020922864116
659900.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;184.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.399845102751483
810000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;125.000 km;Düz;50 lt;Gri;1499 cc;100 hp;Sedan;Tamamı orjinal;13.60479076121576
819750.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2020.0;130.000 km;Düz;50 lt;Gri;1499 cc;100 hp;Sedan;Tamamı orjinal;13.61675591459026
840000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2023.0;98.000 km;Düz;Dizel;Gri;1401 - 1600 cm3;76 - 100 HP;Sedan;2 boyalı;13.641158361294979
275000.0;Citroen;C4;1.6 HDi SX;2008.0;380.000 km;Düz;60 lt;Siyah;1560 cc;111 hp;Sedan;3 boyalı;12.524530013005734
1035000.0;Citroen;C3;1.2 PureTech Feel Bold;2022.0;123.000 km;Otomatik;47 lt;Kırmızı;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.849912950864715
1120000.0;Citroen;C4;1.2 PureTech Feel;2021.0;65.000 km;Düz;50 lt;Siyah;1199 cc;102 hp;SUV;Tamamı orjinal;13.928840136128022
280000.0;Citroen;C3;1.4 HDi X Furio;2006.0;340.000 km;Düz;47 lt;Kırmızı;1398 cc;71 hp;Hatchback/5;1 değişen, 1 boyalı;12.54254845357358
795000.0;Citroen;C-Elysee;1.2 VTi Comfort;2015.0;63.000 km;Yarı Otomatik;50 lt;Beyaz;1199 cc;73 hp;Sedan;1 değişen, 3 boyalı;13.586098651497313
750000.0;Citroen;C3;1.6 VTi Exclusive;2011.0;114.000 km;Otomatik;50 lt;Gri;1598 cc;122 hp;Hatchback/5;2 boyalı;13.527829818844937
1270000.0;Citroen;C3;1.2 PureTech Shine;2024.0;6.500 km;Otomatik;47 lt;Gri (Gümüş);1199 cc;112 hp;Hatchback/5;Tamamı orjinal;14.054528245836039
895000.0;Citroen;C-Elysee;1.5 BlueHDi Shine;2022.0;104.000 km;Düz;50 lt;Gri;1499 cc;100 hp;Sedan;Tamamı orjinal;13.704580114574805
439000.0;Citroen;C5;1.6 HDi SX;2006.0;184.000 km;Düz;67 lt;Gri;1560 cc;111 hp;Sedan;7 boyalı;12.992256969959042
785000.0;Citroen;C3;1.2 PureTech Feel;2020.0;88.500 km;Düz;45 lt;Kahverengi;1199 cc;83 hp;Hatchback/5;Tamamı orjinal;13.573440270649085
450000.0;Citroen;C5;1.6 HDi Confort;2011.0;270.000 km;Düz;71 lt;Siyah;1560 cc;114 hp;Sedan;Tamamı orjinal;13.017005083966255
720000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2016.0;164.000 km;Düz;48 lt;Gri;1560 cc;93 hp;Sedan;1 değişen, 1 boyalı;13.487007879880162
499000.0;Citroen;C-Elysee;1.6 HDi Attraction;2015.0;255.500 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 5 boyalı;13.120363378739663
215000.0;Citroen;Saxo;1.4 SX;2000.0;201.500 km;Düz;45 lt;Sarı;1360 cc;76 hp;Hatchback/5;Belirtilmemiş;12.278397958261774
675000.0;Citroen;C-Elysee;1.6 HDi Attraction;2015.0;163.000 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;3 boyalı;13.42246945133505
1315000.0;Citroen;C3;1.2 PureTech Shine Pack;2024.0;22.000 km;Otomatik;Benzin;Kahverengi;;;Hatchback/5;Tamamı orjinal;14.089347984049986
1200000.0;Citroen;C3;1.2 PureTech Shine;2021.0;35.850 km;Otomatik;47 lt;Mavi;1199 cc;112 hp;Hatchback/5;Tamamı orjinal;13.997832948091215
755000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2015.0;89.000 km;Düz;48 lt;Beyaz;1560 cc;93 hp;Sedan;Belirtilmemiş;13.534474352733596
780000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;108.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;3 boyalı;13.567050480716235
849999.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;84.999 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.652991628466498
420000.0;Citroen;C3;1.4 HDi Collection;2013.0;253.000 km;Düz;45 lt;Beyaz;1398 cc;71 hp;Hatchback/5;3 değişen, 1 boyalı;12.948012371209098
475000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2012.0;286.000 km;Düz;48 lt;Füme;1560 cc;93 hp;Sedan;Belirtilmemiş;13.07107218827772
825000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2020.0;148.000 km;Düz;50 lt;Beyaz;1499 cc;100 hp;Sedan;Tamamı orjinal;13.623139877437296
607000.0;Citroen;C5;1.6 HDi SX PK;2011.0;250.000 km;Düz;71 lt;Bej;1560 cc;111 hp;Sedan;2 boyalı;13.316285717486736
299999.0;Citroen;C4;1.4 SX;2006.0;310.000 km;Düz;60 lt;Beyaz;1360 cc;91 hp;Hatchback/5;1 değişen, 7 boyalı;12.611537753638338
455000.0;Citroen;C4;1.6 SX PK;2007.0;235.000 km;Otomatik;60 lt;Siyah;1587 cc;111 hp;Hatchback/5;Belirtilmemiş;13.02805489573287
368000.0;Citroen;C3;1.4 X Furio;2008.0;206.000 km;Düz;47 lt;Kırmızı;1360 cc;76 hp;Hatchback/5;Belirtilmemiş;12.81584093453868
789000.0;Ford;Fiesta;1.6 Trend;2014.0;78.000 km;Otomatik;Benzin;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 4 boyalı;13.578522867254332
333000.0;Ford;Fiesta;1.4 TDCi Comfort;2003.0;244.000 km;Düz;45 lt;Gri;1399 cc;68 hp;Hatchback/5;4 boyalı;12.715900771961074
442900.0;Ford;Focus;1.6 TDCi Trend;2007.0;233.000 km;Düz;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;1 değişen, 6 boyalı;13.001101547754756
1225000.0;Ford;Focus;1.5 TDCi Trend X;2020.0;162.350 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;3 boyalı;14.018452218287162
485000.0;Ford;Focus;1.6 TDCi Trend;2007.0;277.000 km;Otomatik;55 lt;Gri;1560 cc;110 hp;Sedan;5 boyalı;13.091906231773164
439000.0;Ford;Fiesta;1.4 TDCi Titanium;2012.0;223.000 km;Düz;45 lt;Beyaz;1398 cc;70 hp;Hatchback/5;2 değişen, 2 boyalı;12.992256969959042
1559000.0;Ford;Focus;1.5 TDCi Titanium;2020.0;90.000 km;Otomatik;47 lt;Mavi (metalik);1500 cc;120 hp;Sedan;Belirtilmemiş;14.259555789476526
1030000.0;Ford;Focus;1.6 Ti-VCT Trend X;2015.0;155.000 km;Yarı Otomatik;55 lt;Beyaz;1596 cc;125 hp;Sedan;2 boyalı;13.845070331079134
420000.0;Ford;Focus;1.6 TDCi Collection;2011.0;339.000 km;Düz;Dizel;Siyah;1401 - 1600 cm3;76 - 100 HP;Sedan;2 değişen, 2 boyalı;12.948012371209098
925000.0;Ford;Focus;1.5 TDCi Trend X;2017.0;203.000 km;Yarı Otomatik;55 lt;Beyaz;1499 cc;120 hp;Sedan;2 boyalı;13.73755009757506
1690000.0;Ford;Focus;1.5 TDCi Titanium Stil;2023.0;30.000 km;Otomatik;47 lt;Beyaz;1500 cc;115 hp;Sedan;Tamamı orjinal;14.340239678615058
210000.0;Ford;Mondeo;2.0 Ghia;1997.0;400.000 km;Düz;61 lt;Mavi;1988 cc;130 hp;Sedan;2 değişen;12.25486757159303
