Fiyat;Seri;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Log_Fiyat;Boya;Değişen;Marka_Audi;Marka_BMW;Marka_Chevrolet;Marka_Citroen;Marka_Fiat;Marka_Ford;Marka_Honda;Marka_Hyundai;Marka_Mercedes - Benz;Marka_Opel;Marka_Peugeot;Marka_Renault;Marka_Skoda;Marka_Toyota;Marka_Volkswagen
399000.0;902412.2222222222;2006.0;298500;0;1;6;1560.0;90.0;8;12.896719202134523;8;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1709000.0;902412.2222222222;2024.0;27000;1;1;2;1500.5;113.0;8;14.351419547235064;1;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1665000.0;902412.2222222222;2023.0;48000;1;1;2;1500.0;115.0;8;14.3253362819971;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
827500.0;902412.2222222222;2012.0;220000;0;1;6;1500.5;88.0;8;13.62616559469184;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1499750.0;902412.2222222222;2020.0;39000;1;1;13;1500.5;113.0;8;14.220809652292914;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
860000.0;662727.2727272727;2015.0;198000;0;1;2;1500.5;113.0;8;13.664688831019712;4;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
155000.0;174375.0;1998.0;286000;0;0;6;1597.0;90.0;4;11.951186847493476;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1105000.0;902412.2222222222;2018.0;208000;2;1;2;1499.0;120.0;8;13.915356797910956;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
595000.0;529941.1764705882;2012.0;196000;0;1;2;1398.0;70.0;4;13.296318365198625;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
475000.0;566968.75;2006.0;280000;0;1;8;1560.0;110.0;5;13.07107218827772;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1150000.0;662727.2727272727;2015.0;175000;1;0;2;1498.0;160.0;8;13.955273369904273;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
975000.0;902412.2222222222;2015.0;157000;0;1;2;1500.5;88.0;8;13.790193775620484;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
455000.0;902412.2222222222;2001.0;320000;0;0;6;1500.5;88.0;8;13.02805489573287;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
815000.0;902412.2222222222;2013.0;195000;0;1;6;1500.5;88.0;8;13.610944619216111;3;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
895000.0;902412.2222222222;2017.0;250000;2;1;2;1499.0;120.0;8;13.704580114574805;5;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
320000.0;529941.1764705882;2007.0;323500;0;1;7;1399.0;68.0;4;12.676079399771028;0;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
500000.0;566968.75;2007.0;250000;1;1;7;1560.0;110.0;5;13.122365377402328;4;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1865000.0;902412.2222222222;2024.0;29650;1;1;6;1500.5;113.0;8;14.43877214725294;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
459000.0;529941.1764705882;2013.0;385000;0;1;6;1498.0;75.0;4;13.036807667689546;3;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1495000.0;902412.2222222222;2020.0;51000;1;1;2;1500.0;120.0;8;14.217637433703022;2;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
740000.0;529941.1764705882;2012.0;104000;0;1;17;1398.0;70.0;4;13.51440681653079;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1375000.0;902412.2222222222;2020.0;35000;1;0;13;1497.0;123.0;8;14.13396501635527;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1150000.0;902412.2222222222;2017.0;163000;0;1;2;1560.0;95.0;8;13.955273369904273;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
935000.0;662727.2727272727;2015.0;235000;1;0;2;1498.0;160.0;8;13.74830287778897;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
649750.0;902412.2222222222;2012.0;233000;0;1;6;1500.5;88.0;8;13.384344491556034;4;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
730000.0;902412.2222222222;2014.0;273000;0;1;2;1500.5;88.0;8;13.500801182986647;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1010000.0;902412.2222222222;2016.0;170000;1;1;2;1500.5;113.0;8;13.82546187891596;2;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1490000.0;902412.2222222222;2023.0;87000;1;1;6;1500.5;113.0;4;14.214287349062356;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
815000.0;529941.1764705882;2023.0;57000;0;0;2;1084.0;75.0;4;13.610944619216111;0;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
940000.0;902412.2222222222;2012.0;144000;2;0;10;1596.0;125.0;8;13.753636218075409;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
710000.0;529941.1764705882;2012.0;138000;0;1;11;1398.0;70.0;4;13.47302165746721;3;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
820000.0;529941.1764705882;2016.0;187000;0;1;2;1498.0;75.0;4;13.617060838751888;2;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
565750.0;566968.75;2005.0;233250;0;0;6;1500.5;88.0;5;13.2459093310594;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
840000.0;902412.2222222222;2012.0;151000;2;0;17;1596.0;125.0;8;13.64115836129498;2;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1195000.0;902412.2222222222;2016.0;133000;2;1;2;1499.0;120.0;8;13.99365758016748;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
550000.0;902412.2222222222;2005.0;233000;0;0;2;1596.0;100.0;8;13.21767537538882;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1430000.0;902412.2222222222;2020.0;86500;1;1;17;1500.0;120.0;8;14.173185701536545;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1020000.0;902412.2222222222;2016.0;123000;2;1;2;1499.0;120.0;8;13.83531416565213;6;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
380000.0;529941.1764705882;2011.0;240000;0;1;17;1398.0;70.0;4;12.847929163278051;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
449000.0;902412.2222222222;2010.0;330000;0;1;6;1560.0;110.0;4;13.014780393893403;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
585000.0;529941.1764705882;2012.0;140000;0;1;2;1398.0;70.0;4;13.279368835614244;1;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
489950.0;902412.2222222222;2004.0;226000;0;0;19;1596.0;100.0;4;13.102060665086476;6;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
510000.0;529941.1764705882;2009.0;136500;0;0;17;1242.0;82.0;4;13.1421679654829;3;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
785000.0;772500.0;2013.0;128500;2;0;5;1596.0;105.0;5;13.573440270649083;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1899000.0;902412.2222222222;2025.0;11000;1;1;2;1500.5;113.0;8;14.456838516387228;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1340000.0;902412.2222222222;2020.0;104000;1;0;6;1497.0;123.0;8;14.108180918195472;3;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
919000.0;529941.1764705882;2015.0;148000;1;0;2;1500.5;113.0;4;13.731042489476511;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
435000.0;902412.2222222222;2007.0;310000;0;1;6;1500.5;113.0;8;12.983103608918752;3;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
530000.0;529941.1764705882;2006.0;135000;0;0;6;1388.0;80.0;3;13.180634172318978;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1050000.0;902412.2222222222;2018.0;223000;1;1;2;1500.5;113.0;8;13.864301674514206;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
155000.0;174375.0;1997.0;82000;0;0;16;1700.5;113.0;8;11.951186847493476;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
715000.0;902412.2222222222;2013.0;229000;1;0;6;1500.5;113.0;4;13.480039220276565;9;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
550000.0;902412.2222222222;2010.0;301000;0;1;7;1560.0;90.0;3;13.21767537538882;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
305000.0;566968.75;2004.0;282000;0;1;13;1500.5;113.0;5;12.628070334272698;7;5;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
825000.0;529941.1764705882;2008.0;32000;1;0;6;1596.0;100.0;4;13.623139877437296;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
459750.0;902412.2222222222;2000.0;330000;0;0;3;1596.0;100.0;4;13.038440317559363;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
510000.0;529941.1764705882;2014.0;170000;0;0;2;1300.5;88.0;4;13.1421679654829;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1289000.0;902412.2222222222;2020.0;125000;1;1;2;1500.0;120.0;9;14.069378057716214;1;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
250000.0;529941.1764705882;2007.0;259000;0;1;2;1399.0;68.0;3;12.429220196836384;11;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
420000.0;529941.1764705882;2005.0;248500;2;0;7;1388.0;80.0;4;12.948012371209098;4;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
735000.0;902412.2222222222;2013.0;256000;0;1;7;1500.5;88.0;8;13.507627138738266;0;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
675000.0;902412.2222222222;2012.0;291000;0;1;6;1500.5;88.0;8;13.42246945133505;3;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1090000.0;902412.2222222222;2016.0;165000;2;1;2;1499.0;120.0;8;13.901689171636098;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
250000.0;250000.0;1988.0;200000;0;0;13;1500.5;88.0;8;12.429220196836384;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1550000.0;902412.2222222222;2020.0;78000;1;1;6;1500.5;113.0;8;14.253766134056512;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
200000.0;174375.0;1997.0;240000;0;0;13;1597.0;90.0;8;12.206077645517674;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
690000.0;902412.2222222222;2010.0;281000;0;0;2;1596.0;115.0;8;13.444448325847754;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
775000.0;902412.2222222222;2009.0;164206;1;0;5;1596.0;100.0;4;13.560619598657231;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
240000.0;529941.1764705882;2000.0;260000;0;0;6;1388.0;90.0;3;12.388398368982116;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
759000.0;902412.2222222222;2015.0;223500;0;1;9;1560.0;115.0;4;13.539758373899955;5;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
479000.0;902412.2222222222;2006.0;256000;2;0;13;1596.0;100.0;9;13.079457964073546;0;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
200000.0;529941.1764705882;2006.0;319000;0;1;2;1399.0;68.0;3;12.206077645517674;6;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
945000.0;902412.2222222222;2015.0;165000;0;1;2;1560.0;95.0;8;13.75894126467638;1;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1110000.0;529941.1764705882;2019.0;106000;2;0;5;998.0;100.0;4;13.919871474189012;2;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
470000.0;902412.2222222222;2010.0;305000;0;1;7;1560.0;90.0;9;13.060490101343552;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
740000.0;902412.2222222222;2011.0;253000;0;1;2;1560.0;115.0;8;13.51440681653079;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1277000.0;902412.2222222222;2021.0;180000;1;1;2;1500.0;120.0;8;14.060024918099726;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
399000.0;529941.1764705882;2012.0;289000;0;1;2;1398.0;70.0;4;12.896719202134523;6;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1100000.0;902412.2222222222;2015.0;152500;2;0;5;1596.0;125.0;8;13.910821646859096;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
390000.0;902412.2222222222;2003.0;227000;0;0;5;1596.0;100.0;4;12.873904582205109;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
330000.0;902412.2222222222;2000.0;370000;0;0;3;1596.0;100.0;4;12.706850963741102;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
635000.0;902412.2222222222;2012.0;250085;0;1;2;1560.0;95.0;8;13.361381852676738;8;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
475000.0;902412.2222222222;2006.0;193600;0;1;6;1560.0;110.0;8;13.07107218827772;5;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
355000.0;414666.6666666667;2005.0;257000;2;1;7;1399.0;68.0;4;12.779875885354992;3;6;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1100000.0;662727.2727272727;2016.0;117680;1;0;2;1498.0;160.0;8;13.910821646859096;1;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
769000.0;529941.1764705882;2016.0;108000;0;0;2;1242.0;82.0;4;13.552847548877052;1;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
398000.0;902412.2222222222;2001.0;306000;0;0;12;1596.0;100.0;8;12.894209796826232;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
880000.0;566968.75;2012.0;145000;0;1;2;1560.0;115.0;5;13.68767832281738;4;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
339000.0;529941.1764705882;2007.0;220000;0;1;6;1399.0;68.0;4;12.733758336210744;0;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1285000.0;902412.2222222222;2020.0;160000;1;1;2;1500.0;120.0;4;14.06627005452127;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
360000.0;529941.1764705882;2004.0;249500;1;1;6;1399.0;68.0;4;12.793862088206213;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
540000.0;566968.75;2005.0;237000;0;1;17;1560.0;110.0;5;13.199326270390594;2;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
450000.0;902412.2222222222;2001.0;275000;0;0;2;1596.0;100.0;8;13.017005083966255;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
775000.0;902412.2222222222;2013.0;199500;0;1;2;1560.0;95.0;8;13.560619598657231;2;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
135000.0;174375.0;1995.0;251000;0;0;2;1597.0;90.0;4;11.81303746480054;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
440000.0;902412.2222222222;2008.0;316000;0;1;6;1560.0;110.0;3;12.994532278619134;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
935000.0;902412.2222222222;2018.0;120000;2;1;2;1499.0;120.0;8;13.74830287778897;0;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
700000.0;662727.2727272727;2012.0;245000;1;1;2;1997.0;140.0;8;13.45883704259595;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
645000.0;529941.1764705882;2016.0;167000;0;0;2;1242.0;82.0;4;13.377007146164305;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
855000.0;529941.1764705882;2013.0;109000;2;0;11;1596.0;105.0;4;13.658857917508856;6;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
425000.0;529941.1764705882;2005.0;167750;0;1;5;1399.0;68.0;4;12.959846800844964;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
192000.0;529941.1764705882;2009.0;409000;0;1;2;1399.0;68.0;3;12.165255859329688;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
680000.0;902412.2222222222;2008.0;172000;0;1;7;1560.0;110.0;8;13.429849547739444;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
620000.0;902412.2222222222;2011.0;211000;0;0;5;1596.0;100.0;4;13.3374763699232;4;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
900000.0;902412.2222222222;2015.0;200000;2;1;2;1499.0;120.0;8;13.71015115341694;1;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
245000.0;529941.1764705882;2006.0;340000;0;1;2;1399.0;68.0;3;12.409017571151187;5;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1535000.0;902412.2222222222;2019.0;52500;1;1;2;1500.0;120.0;8;14.24404159046902;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
640000.0;902412.2222222222;2011.0;140000;0;1;2;1560.0;110.0;4;13.369225017834632;4;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
205000.0;662727.2727272727;1998.0;510000;0;0;17;1988.0;130.0;4;12.230770136157428;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
580000.0;662727.2727272727;2008.0;134000;0;0;17;1596.0;125.0;8;13.270785106659046;2;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
640000.0;902412.2222222222;2009.0;192000;1;0;6;1596.0;100.0;4;13.369225017834632;5;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
430000.0;529941.1764705882;2012.0;332000;0;1;8;1398.0;70.0;4;12.971542813248435;3;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1500000.0;902412.2222222222;2018.0;37500;0;0;2;1596.0;125.0;8;14.220976332738882;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
610000.0;902412.2222222222;2008.0;215000;0;1;6;1560.0;110.0;8;13.321215875492411;8;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
760000.0;772500.0;2013.0;109500;0;0;2;1388.0;90.0;5;13.541075028051122;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
155000.0;174375.0;1995.0;290000;0;0;2;1796.0;105.0;8;11.951186847493476;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1100000.0;902412.2222222222;2019.0;260000;1;1;2;1500.0;120.0;8;13.910821646859096;0;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
425000.0;529941.1764705882;2006.0;223000;0;0;2;1388.0;80.0;4;12.959846800844964;3;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
435000.0;529941.1764705882;2006.0;218000;0;1;2;1399.0;68.0;4;12.983103608918752;2;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
755000.0;902412.2222222222;2013.0;226500;0;1;7;1560.0;115.0;8;13.534474352733596;10;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
385000.0;902412.2222222222;2000.0;310000;0;0;19;1988.0;130.0;3;12.861001210669146;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
175000.0;174375.0;1994.0;250000;0;0;3;1597.0;90.0;8;12.07254696717504;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
750000.0;662727.2727272727;2011.0;304000;0;0;9;1596.0;125.0;8;13.527829818844936;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1425000.0;902412.2222222222;2020.0;135000;1;1;2;1500.0;120.0;4;14.169683073439028;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
710000.0;902412.2222222222;2013.0;212000;0;1;7;1560.0;95.0;8;13.47302165746721;3;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
215000.0;662727.2727272727;1996.0;278250;0;0;6;1988.0;130.0;8;12.278397958261774;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
560000.0;902412.2222222222;2010.0;226500;0;1;2;1560.0;110.0;4;13.235693848424024;5;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
500000.0;902412.2222222222;2005.0;207000;0;0;7;1596.0;100.0;4;13.122365377402328;1;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
585000.0;662727.2727272727;2008.0;250000;1;1;7;1997.0;130.0;4;13.279368835614244;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
355000.0;902412.2222222222;2008.0;264000;0;1;9;1560.0;110.0;8;12.779875885354992;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
380000.0;902412.2222222222;2007.0;429000;0;1;7;1560.0;110.0;8;12.847929163278051;5;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
945000.0;902412.2222222222;2014.0;164500;0;1;2;1560.0;115.0;8;13.75894126467638;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
526500.0;902412.2222222222;2011.0;240000;0;1;6;1560.0;90.0;4;13.174008509889596;1;4;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
190000.0;174375.0;1997.0;79000;0;0;11;1597.0;90.0;0;12.154784614286667;4;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
585000.0;902412.2222222222;2011.0;285000;0;1;2;1560.0;90.0;4;13.279368835614244;8;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
759000.0;902412.2222222222;2017.0;180000;0;0;21;1596.0;125.0;4;13.539758373899955;4;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
460000.0;566968.75;2005.0;225000;0;1;6;1560.0;110.0;5;13.03898394237596;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
599000.0;414666.6666666667;2006.0;177000;1;0;14;1596.0;100.0;4;13.303018546545276;2;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
1345000.0;902412.2222222222;2020.0;105000;1;1;2;1500.0;120.0;8;14.111905314512224;2;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
230000.0;174375.0;1996.0;215000;0;0;1;1597.0;90.0;8;12.345838935721968;11;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
290000.0;414666.6666666667;2006.0;287000;0;1;6;1399.0;68.0;4;12.577639650232571;12;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
3125000.0;1804655.46875;2022.0;98000;1;0;17;1700.5;188.0;8;14.954945161152589;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1929000.0;1804655.46875;2017.0;132000;1;0;2;1595.0;156.0;8;14.47251281029105;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1100000.0;1804655.46875;2010.0;190000;1;0;6;1500.5;163.0;8;13.910821646859096;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1795000.0;1804655.46875;2018.0;190000;1;0;2;1595.0;156.0;8;14.400516137007424;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1720000.0;1804655.46875;2015.0;205000;1;0;17;1598.0;136.0;8;14.357835430184815;2;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2845000.0;2325363.6363636362;2021.0;58000;2;0;6;1332.0;163.0;2;14.861073977036355;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
615000.0;1745510.0;1990.0;375000;1;0;21;2250.5;138.0;8;13.329379172803591;10;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
895000.0;1804655.46875;2008.0;440000;1;1;2;2250.5;163.0;8;13.704580114574805;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1750000.0;1804655.46875;2016.0;187000;1;0;2;1598.0;136.0;8;14.375126917328105;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1249000.0;1314181.8181818181;2013.0;169000;2;0;2;1595.0;122.0;4;14.037854589747909;3;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
3320000.0;2325363.6363636362;2023.0;33000;2;0;2;1332.0;163.0;2;15.015475642097446;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
7000000.0;5152750.0;2023.0;24500;1;0;17;1992.0;265.0;2;15.76142084987672;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1695000.0;1314181.8181818181;2020.0;89000;2;0;2;1461.0;116.0;4;14.343193888767017;2;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1170000.0;1314181.8181818181;2012.0;203000;0;0;6;1595.0;122.0;4;13.972515161474428;1;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1129950.0;1804655.46875;2013.0;178000;1;0;2;1500.5;163.0;8;13.93768482691647;4;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1645000.0;1804655.46875;2013.0;140000;1;0;2;1500.5;163.0;8;14.31325155008416;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
4480000.0;1745510.0;2020.0;8000;1;1;2;1700.5;163.0;8;15.315133827605427;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2210000.0;1804655.46875;2018.0;181000;1;0;6;1500.5;163.0;8;14.60850352598252;1;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2225000.0;1745510.0;2014.0;111300;1;0;2;1595.0;156.0;8;14.615267923020578;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2080000.0;1804655.46875;2016.0;109000;1;0;17;1598.0;136.0;8;14.547878932446617;1;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
3250000.0;5152750.0;2016.0;188000;1;1;17;2750.5;263.0;2;14.99416586199818;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
3325000.0;2325363.6363636362;2024.0;23000;2;0;6;1332.0;163.0;2;15.016980532823926;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1295000.0;2325363.6363636362;2014.0;277000;1;0;2;1595.0;156.0;2;14.07402202531625;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
3161000.0;5152750.0;2016.0;248000;1;1;17;2750.5;263.0;2;14.966399307553289;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
4300000.0;1745510.0;2017.0;130000;1;1;17;1900.5;188.0;8;15.274125813221904;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1030000.0;1804655.46875;2009.0;194000;1;0;7;1597.0;156.0;8;13.845070331079134;3;2;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
405000.0;541666.6666666666;1989.0;290000;0;0;12;1997.0;123.0;8;12.91164481522143;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1475000.0;1804655.46875;2015.0;320159;1;0;2;1598.0;136.0;8;14.204169225721929;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
2750000.0;2325363.6363636362;2019.0;94000;2;0;2;1332.0;163.0;1;14.827111833279051;0;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1865000.0;1804655.46875;2016.0;124000;1;0;2;1598.0;136.0;8;14.43877214725294;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
1150000.0;6137777.777777778;2000.0;320000;1;0;13;3199.0;224.0;8;13.955273369904273;11;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
