Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen;Log_Fiyat
1075000.0;BMW;3 Serisi;320d Standart;2013.0;330000;Otomatik;Benzin;Siyah;1995.0;184.0;Sedan;Belirtilmemiş;13.887832149776026
740000.0;BMW;1 Serisi;116i Joy Edition;2014.0;300000;Otomatik;Benzin;Beyaz;1598.0;136.0;Hatchback/5;1 değişen, 3 boyalı;13.51440681653079
1075000.0;BMW;3 Serisi;320d Standart;2013.0;330000;Otomatik;Benzin;Siyah;1995.0;184.0;Sedan;Belirtilmemiş;13.887832149776026
3980000.0;BMW;5 Serisi;520i 50th Year M Edition;2023.0;75000;Otomatik;Benzin;Siyah;1700.5;188.0;Sedan;Tamamı orjinal;15.19679262851687
555000.0;BMW;3 Serisi;330i Standart;2006.0;199000;Düz;Benzin;Gri (Gümüş);2996.0;258.0;Sedan;12 boyalı;13.22672519452875
490000.0;BMW;3 Serisi;320d Standart;2005.0;421000;Düz;Benzin;Gri (Gümüş);1995.0;150.0;Sedan;Belirtilmemiş;13.102162710901052
1100000.0;BMW;1 Serisi;116i Sport Line;2012.0;165000;Otomatik;Benzin;Beyaz;1598.0;136.0;Hatchback/5;Tamamı orjinal;13.910821646859096
750000.0;BMW;1 Serisi;116i Premium;2009.0;205000;Otomatik;Benzin;Beyaz;1596.0;116.0;Hatchback/5;Belirtilmemiş;13.527829818844936
685000.0;BMW;3 Serisi;320d Standart;2011.0;330000;Otomatik;Benzin;Beyaz;1995.0;184.0;Sedan;4 değişen, 2 boyalı;13.437175577097312
3870000.0;BMW;5 Serisi;520i M Sport;2022.0;65000;Otomatik;Benzin;Siyah;1597.0;170.0;Sedan;Tamamı orjinal;15.168765323403864
1520000.0;BMW;3 Serisi;320d Modern Line;2012.0;154300;Otomatik;Benzin;Beyaz;1995.0;184.0;Sedan;5 boyalı;14.23422155071698
1450000.0;BMW;3 Serisi;318i Edition Sport Line;2017.0;189000;Otomatik;Benzin;Beyaz;1499.0;136.0;Sedan;2 boyalı;14.187074804051692
1200000.0;BMW;5 Serisi;520d Premium;2011.0;370000;Otomatik;Benzin;Beyaz;1995.0;184.0;Sedan;Belirtilmemiş;13.997832948091215
1620000.0;BMW;3 Serisi;320i ED Sport Plus;2016.0;158925;Otomatik;Benzin;Beyaz;1598.0;170.0;Sedan;2 değişen, 1 boyalı;14.297937324492327
1340000.0;BMW;5 Serisi;520d Comfort;2011.0;332000;Otomatik;Benzin;Beyaz;1995.0;184.0;Sedan;9 boyalı;14.108180918195472
865000.0;BMW;3 Serisi;320d Comfort;2010.0;268000;Otomatik;Benzin;Siyah;1995.0;177.0;Sedan;9 boyalı;13.670485941982712
795000.0;BMW;3 Serisi;320i Premium;2009.0;283000;Otomatik;Benzin;Siyah;1900.5;163.0;Sedan;2 değişen, 4 boyalı;13.586098651497313
2625000.0;BMW;5 Serisi;520i Luxury Line;2018.0;218000;Otomatik;Benzin;Siyah;1500.5;163.0;Sedan;Belirtilmemiş;14.78059183496017
1890000.0;BMW;5 Serisi;520i Comfort;2013.0;127000;Otomatik;Benzin;Beyaz;1592.0;170.0;Sedan;4 boyalı;14.452087916136216
5200000.0;BMW;M Serisi;M5 Competition;2017.0;65000;Otomatik;Benzin;Gri;4250.5;601.0;Sedan;Tamamı orjinal;15.46416937585933
2975000.0;BMW;M Serisi;M3;2012.0;105000;Otomatik;Benzin;Turuncu;3999.0;420.0;Sedan;Tamamı orjinal;14.905754933096263
5100000.0;BMW;i Serisi;i8 Premium Techno;2016.0;178000;Otomatik;Benzin;Beyaz;1500.0;362.0;Coupe;Tamamı orjinal;15.444751293772969
485000.0;BMW;5 Serisi;523i Standart;1998.0;258000;Otomatik;Benzin;Siyah;2250.5;163.0;Sedan;Tamamı orjinal;13.091906231773164
2240000.0;BMW;5 Serisi;520i Executive Plus;2016.0;91000;Otomatik;Benzin;Füme;1592.0;170.0;Sedan;Belirtilmemiş;14.621986870259695
2150000.0;BMW;5 Serisi;520i Executive;2016.0;119000;Otomatik;Benzin;Gri;1592.0;170.0;Sedan;Tamamı orjinal;14.580978865220017
2175000.0;BMW;5 Serisi;520i Executive;2015.0;103000;Otomatik;Benzin;Siyah;1592.0;170.0;Sedan;Tamamı orjinal;14.59253968227493
3375000.0;BMW;5 Serisi;520i 50th Year M Edition;2022.0;50000;Otomatik;Benzin;Siyah;1500.5;188.0;Sedan;1 değişen, 1 boyalı;15.03190617858502
1635000.0;BMW;5 Serisi;520i Executive;2016.0;239000;Otomatik;Benzin;Siyah;1592.0;170.0;Sedan;1 değişen;14.3071539739341
4199750.0;BMW;5 Serisi;520i 50th Year M Edition;2022.0;81000;Otomatik;Benzin;Gri;1500.5;188.0;Sedan;Tamamı orjinal;15.250535795781843
1349000.0;BMW;3 Serisi;320i ED Standart;2015.0;139530;Otomatik;Benzin;Beyaz;1500.5;163.0;Sedan;3 boyalı;14.114874876479462
1245000.0;BMW;5 Serisi;525d xDrive Premium;2012.0;355000;Otomatik;Benzin;Siyah;1995.0;218.0;Station wagon;2 değişen, 2 boyalı;14.034646891093471
1730000.0;BMW;5 Serisi;525d xDrive M Sport;2012.0;220000;Otomatik;Benzin;Beyaz;1995.0;218.0;Sedan;1 değişen, 3 boyalı;14.363632544508476
1725000.0;BMW;5 Serisi;525d xDrive Luxury;2014.0;249000;Otomatik;Dizel;Füme;1900.5;213.0;Sedan;3 boyalı;14.360738188157574
1290000.0;BMW;5 Serisi;525d xDrive Executive M Sport;2012.0;300000;Otomatik;Dizel;Füme;2250.5;213.0;Sedan;2 değişen, 5 boyalı;14.070153551531352
427000.0;Citroen;C4;1.6 SX;2006.0;185000;Düz;Benzin;Gri;1587.0;111.0;Hatchback/5;1 değişen, 3 boyalı;12.964541634128397
739999.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2020.0;187000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.514405465180351
395000.0;Citroen;C4;1.6 HDi SX;2010.0;348000;Düz;Dizel;Beyaz;1500.5;88.0;Hatchback/5;Tamamı orjinal;12.886643575525625
428000.0;Citroen;C4;1.6 HDi SX PK;2008.0;265000;Yarı Otomatik;Dizel;Gri;1560.0;111.0;Hatchback/5;2 değişen, 7 boyalı;12.966880811009805
1385000.0;Citroen;C4 X;1.2 PureTech Shine Bold;2023.0;40000;Otomatik;Benzin;Gri;1199.0;132.0;SUV;2 boyalı;14.141211419624977
779500.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;116000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;1 değişen, 4 boyalı;13.566409250352782
660000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2009.0;144750;Yarı Otomatik;Dizel;Mavi (metalik);1560.0;111.0;MPV;4 boyalı;13.399996629152977
1219000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;48000;Otomatik;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;Tamamı orjinal;14.013542228807616
459900.0;Citroen;C3;1.4 HDi Exclusive;2011.0;303000;Düz;Dizel;Beyaz;1398.0;71.0;Hatchback/5;1 boyalı;13.038766527911386
445000.0;Citroen;Xsara;Picasso 2.0 Exclusive;2006.0;178000;Otomatik;Benzin;Gri;1997.0;138.0;MPV;1 değişen, 8 boyalı;13.005831808336865
455000.0;Citroen;C-Elysee;1.6 BlueHDi Feel;2018.0;236000;Düz;Dizel;Füme;1560.0;100.0;Sedan;2 değişen;13.02805489573287
910000.0;Citroen;C4 Picasso;1.6 e-HDi Intensive;2013.0;193000;Otomatik;Dizel;Mavi;1500.5;113.0;MPV;Tamamı orjinal;13.721200977393528
545000.0;Citroen;C-Elysee;1.6 HDi Attraction;2014.0;225000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;2 boyalı;13.208542908506082
1699000.0;Citroen;C4 X;1.2 PureTech Max;2025.0;19000;Otomatik;Benzin;Lacivert;1199.0;132.0;SUV;Tamamı orjinal;14.345550989235416
319900.0;Citroen;C3;1.4 SX;2003.0;278500;Otomatik;Benzin;Gri;1360.0;76.0;Hatchback/5;3 değişen, 9 boyalı;12.675766851909591
395000.0;Citroen;C5;1.6 HDi Fap;2008.0;257000;Düz;Dizel;Siyah;1500.5;113.0;Sedan;3 boyalı;12.886643575525625
1109000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;41000;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.918970168045352
605000.0;Citroen;C4;1.6 HDi Confort;2011.0;178000;Düz;Dizel;Siyah;1560.0;114.0;Hatchback/5;Tamamı orjinal;13.312985389904174
494000.0;Citroen;C4;1.6 HDi Confort;2012.0;196000;Düz;Dizel;Beyaz;1500.5;113.0;Hatchback/5;2 değişen, 7 boyalı;13.11029282045951
1119000.0;Citroen;C3;1.2 PureTech Feel Bold;2021.0;80170;Otomatik;Benzin;Beyaz;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.927946880948712
298500.0;Citroen;C3;1.4 HDi SX;2004.0;300000;Düz;Dizel;Gri;1398.0;93.0;Hatchback/5;Belirtilmemiş;12.606528561892937
350000.0;Citroen;C4;1.6 HDi SX;2009.0;300000;Düz;Dizel;Siyah;1560.0;91.0;Hatchback/5;Belirtilmemiş;12.765691290604371
780000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2019.0;152000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Belirtilmemiş;13.567050480716237
299000.0;Citroen;C4;1.6 SX;2006.0;339000;Otomatik;Benzin;Mavi;1587.0;111.0;Hatchback/5;12 boyalı;12.608202196848836
315000.0;Citroen;C3;1.4 HDi SX;2004.0;248000;Düz;Dizel;Gri;1300.5;88.0;Hatchback/5;1 değişen, 6 boyalı;12.660331092405906
410000.0;Citroen;AMİ;My Ami Pop;2023.0;6001;Otomatik;Elektrik;Gri;1598.0;80.0;Coupe;Tamamı orjinal;12.923914877701906
695000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2009.0;172000;Otomatik;Dizel;Füme;1500.5;113.0;MPV;Tamamı orjinal;13.451668563394817
575000.0;Citroen;C-Elysee;1.6 HDi Confort;2017.0;260000;Düz;Dizel;Gri;1560.0;93.0;Sedan;1 değişen, 4 boyalı;13.26212705890841
1540000.0;Citroen;C4;1.2 PureTech You;2025.0;6001;Otomatik;Benzin;Beyaz;1199.0;132.0;Hatchback/5;Tamamı orjinal;14.24729362374025
874999.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;69999;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.681979165339753
1225000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;7000;Otomatik;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;Tamamı orjinal;14.018452218287162
1170000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;60000;Otomatik;Benzin;Füme;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.972515161474428
839000.0;Citroen;C3;1.2 PureTech Feel;2022.0;45000;Düz;Benzin;Gri;1199.0;83.0;Hatchback/5;Tamamı orjinal;13.639967177343744
299000.0;Citroen;C4;1.6 HDi SX;2007.0;285000;Düz;Dizel;Siyah;1500.5;88.0;Hatchback/5;1 değişen, 2 boyalı;12.608202196848836
575000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2008.0;240000;Yarı Otomatik;Dizel;Mavi (metalik);1560.0;111.0;MPV;1 değişen, 5 boyalı;13.26212705890841
760000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;197436;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.541075028051122
495000.0;Citroen;C4 Picasso;1.6 HDi SX PK;2010.0;308000;Yarı Otomatik;Dizel;Siyah;1560.0;111.0;MPV;Tamamı orjinal;13.112315061750808
410000.0;Citroen;C3;1.4 HDi X Furio;2010.0;225000;Düz;Dizel;Beyaz;1398.0;71.0;Hatchback/5;8 boyalı;12.923914877701906
380000.0;Citroen;C3;1.4 Attraction;2010.0;193000;Düz;Benzin;Siyah;1360.0;76.0;Hatchback/5;1 değişen, 5 boyalı;12.847929163278051
975053.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2023.0;98000;Düz;Dizel;Gri (metalik);1499.0;100.0;Sedan;Tamamı orjinal;13.790248133061697
720000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;137000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.487007879880162
930000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;78500;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.742940940397675
550000.0;Citroen;C4;1.6 HDi Confort;2013.0;203000;Düz;Dizel;Beyaz;1560.0;93.0;Hatchback/5;4 boyalı;13.21767537538882
845000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2022.0;106200;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Belirtilmemiş;13.647093089770562
475000.0;Citroen;C5;1.6 HDi SX;2010.0;305000;Düz;Dizel;Beyaz;1560.0;111.0;Sedan;Belirtilmemiş;13.07107218827772
475000.0;Citroen;C5;1.6 HDi SX;2010.0;305000;Düz;Dizel;Beyaz;1560.0;111.0;Sedan;Belirtilmemiş;13.07107218827772
550000.0;Citroen;C5;1.6 HDi SX PK;2009.0;280000;Düz;Dizel;Gri (Gümüş);1560.0;111.0;Sedan;Belirtilmemiş;13.21767537538882
550000.0;Citroen;C5;1.6 HDi SX PK;2009.0;280000;Düz;Dizel;Gri (Gümüş);1560.0;111.0;Sedan;Belirtilmemiş;13.21767537538882
400000.0;Citroen;C4;1.6 SX PK;2011.0;273000;Düz;Benzin;Siyah;1587.0;111.0;Hatchback/5;4 boyalı;12.899222326086994
480000.0;Citroen;C1;1.0 SX Sensodrive;2010.0;188000;Yarı Otomatik;Benzin;Gri (Gümüş);998.0;69.0;Hatchback/5;4 değişen;13.081543466215235
540000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2013.0;221472;Düz;Dizel;Siyah;1560.0;93.0;Sedan;3 değişen, 4 boyalı;13.199326270390594
640000.0;Citroen;C4;1.6 e-HDi Confort;2011.0;181000;Yarı Otomatik;Dizel;Beyaz;1560.0;114.0;Hatchback/5;1 değişen, 5 boyalı;13.369225017834632
485000.0;Citroen;C4;1.6 HDi Attraction;2013.0;243000;Düz;Dizel;Beyaz;1560.0;93.0;Hatchback/5;2 değişen, 6 boyalı;13.091906231773164
1199900.0;Citroen;C3;1.2 PureTech Shine;2021.0;54174;Düz;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.997749611354916
600000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2014.0;178000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;1 değişen, 4 boyalı;13.304686600863562
390000.0;Citroen;C5;1.6 HDi SX;2006.0;292000;Düz;Dizel;Gri (titanyum);1560.0;111.0;Sedan;2 boyalı;12.873904582205109
730000.0;Citroen;C3;1.6 BlueHDI Feel;2018.0;146000;Düz;Dizel;Beyaz;1560.0;76.0;Hatchback/5;4 boyalı;13.500801182986647
1589950.0;Citroen;C4 X;1.2 PureTech Max;2025.0;9880;Otomatik;Benzin;Gri;1199.0;132.0;Sedan;Tamamı orjinal;14.27921375611148
360000.0;Citroen;C3;1.4 Attraction;2010.0;106000;Düz;Benzin;Beyaz;1360.0;76.0;Hatchback/5;3 değişen, 8 boyalı;12.793862088206213
599900.0;Citroen;C-Elysee;1.6 HDi Attraction;2014.0;188396;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;Belirtilmemiş;13.304519920584283
280000.0;Citroen;C4;1.6 SX;2006.0;360000;Düz;Benzin;Siyah;1587.0;111.0;Hatchback/5;8 boyalı;12.54254845357358
720000.0;Citroen;C4;1.6 e-HDi Confort Plus;2012.0;190500;Yarı Otomatik;Dizel;Beyaz;1560.0;114.0;Hatchback/5;1 değişen, 2 boyalı;13.487007879880162
1198000.0;Citroen;C3;1.2 PureTech Shine;2023.0;31000;Otomatik;Benzin;Füme;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.996164892381724
725000.0;Citroen;C-Elysee;1.6 HDi Attraction;2016.0;106300;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;1 boyalı;13.493928313146206
910000.0;Citroen;C3;1.2 PureTech Shine S Edition;2020.0;53255;Düz;Benzin;Gri (Gümüş);1199.0;112.0;Hatchback/5;Tamamı orjinal;13.721200977393528
450000.0;Citroen;C5;1.6 HDi SX PK;2007.0;323000;Düz;Dizel;Gri (Gümüş);1560.0;111.0;Sedan;Belirtilmemiş;13.017005083966255
155000.0;Citroen;Xsara;1.6 SX;1999.0;315000;Düz;Benzin;Mavi;1587.0;90.0;Hatchback/5;Belirtilmemiş;11.951186847493476
485000.0;Citroen;C1;1.4 HDi SX;2010.0;141000;Düz;Dizel;Bej;1398.0;55.0;Hatchback/5;Tamamı orjinal;13.091906231773164
530000.0;Citroen;C4;1.6 HDi Attraction;2011.0;244600;Düz;Dizel;Beyaz;1560.0;93.0;Hatchback/5;1 değişen, 4 boyalı;13.180634172318978
590000.0;Citroen;C-Elysee;1.6 BlueHDi Live;2018.0;190000;Düz;Dizel;Beyaz;1560.0;100.0;Sedan;1 değişen, 3 boyalı;13.28787951079572
470000.0;Citroen;C-Elysee;1.6 HDi Confort;2015.0;260000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;1 değişen, 4 boyalı;13.060490101343552
240000.0;Citroen;Xsara;1.6 SX;2001.0;322000;Düz;Benzin;Gri;1587.0;90.0;Hatchback/5;Tamamı orjinal;12.388398368982116
990000.0;Citroen;C3;1.2 PureTech Feel;2023.0;12500;Düz;Benzin;Gri;1199.0;83.0;Hatchback/5;Tamamı orjinal;13.805461232211272
725000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2022.0;160000;Düz;Dizel;Gri;1499.0;100.0;Sedan;Belirtilmemiş;13.493928313146206
400000.0;Citroen;C5;1.6 HDi SX;2011.0;355000;Düz;Dizel;Beyaz;1560.0;111.0;Sedan;Belirtilmemiş;12.899222326086994
475000.0;Citroen;C5;1.6 e-HDi Confort;2012.0;266000;Otomatik;Dizel;Siyah;1500.5;113.0;Sedan;1 değişen, 6 boyalı;13.07107218827772
1375000.0;Citroen;C4;1.2 PureTech Shine Bold;2021.0;120000;Otomatik;Benzin;Gri;1200.0;163.0;Hatchback/5;Tamamı orjinal;14.13396501635527
1675000.0;Citroen;C4;1.2 PureTech Max;2025.0;15000;Otomatik;Benzin;Yeşil;1200.0;138.0;Hatchback/5;Tamamı orjinal;14.331324320256051
565000.0;Citroen;C5;1.6 e-HDi Dynamique;2011.0;327000;Yarı Otomatik;Dizel;Beyaz;1560.0;114.0;Sedan;4 boyalı;13.244582780038517
749000.0;Citroen;C3 Picasso;1.6 e-HDi Confort;2013.0;129824;Yarı Otomatik;Dizel;Beyaz;1560.0;93.0;MPV;3 boyalı;13.52649559761195
1129000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;13000;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;2 değişen;13.936843728871
1185000.0;Citroen;C3;1.2 PureTech Shine;2024.0;18000;Otomatik;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;Belirtilmemiş;13.98525417643287
1117000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;66000;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.926157973306085
938750.0;Citroen;C3;1.2 PureTech Feel Bold;2021.0;68000;Otomatik;Benzin;Mavi;1199.0;112.0;Hatchback/5;1 değişen, 4 boyalı;13.752305547306252
1057000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;61000;Otomatik;Benzin;Bej;1199.0;112.0;Hatchback/5;Belirtilmemiş;13.87094621092572
1089000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;63000;Otomatik;Benzin;Füme;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.90077132018832
1195000.0;Citroen;C3;1.2 PureTech Feel Bold;2024.0;13500;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;7 boyalı;13.99365758016748
1127000.0;Citroen;C3;1.2 PureTech Feel Bold;2023.0;26000;Otomatik;Benzin;Mavi;1199.0;112.0;Hatchback/5;Belirtilmemiş;13.935070680332966
459750.0;Citroen;C-Elysee;1.6 HDi Live;2017.0;270000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;3 değişen, 4 boyalı;13.038440317559363
1288500.0;Citroen;C4 X;1.2 PureTech Feel Bold;2023.0;56000;Otomatik;Benzin;Gri;1199.0;132.0;SUV;Tamamı orjinal;14.068990085170492
1359000.0;Citroen;C4 X;1.2 PureTech Shine;2023.0;60000;Otomatik;Benzin;Siyah;1199.0;132.0;SUV;Tamamı orjinal;14.122260428968184
1295000.0;Citroen;C4 X;1.2 PureTech Feel Bold;2024.0;24000;Otomatik;Benzin;Füme;1199.0;132.0;SUV;Tamamı orjinal;14.07402202531625
1450000.0;Citroen;C4 X;1.2 PureTech Shine;2024.0;57000;Otomatik;Benzin;Beyaz;1199.0;132.0;SUV;Belirtilmemiş;14.187074804051692
1285000.0;Citroen;C4 X;1.2 PureTech Feel Bold;2023.0;60000;Otomatik;Benzin;Siyah;1199.0;132.0;SUV;Belirtilmemiş;14.06627005452127
1550000.0;Citroen;C4 X;1.5 BlueHDi Feel Bold;2023.0;38000;Otomatik;Dizel;Gri;1499.0;132.0;SUV;Tamamı orjinal;14.253766134056512
1335000.0;Citroen;C4 X;1.2 PureTech Feel Bold;2024.0;60000;Otomatik;Benzin;Gri;1199.0;132.0;SUV;Tamamı orjinal;14.104442598879876
1319500.0;Citroen;C4 X;1.2 PureTech Feel Bold;2024.0;29000;Otomatik;Benzin;Füme;1199.0;132.0;SUV;Tamamı orjinal;14.092764192788056
1485000.0;Citroen;C4 X;1.2 PureTech Shine Bold;2023.0;66500;Otomatik;Benzin;Gri;1199.0;132.0;SUV;Tamamı orjinal;14.210926003619385
1435000.0;Citroen;C4;1.2 PureTech You;2024.0;22049;Otomatik;Benzin;Kırmızı;1199.0;132.0;Hatchback/5;Tamamı orjinal;14.176676104039728
1785000.0;Citroen;C4 X;1.2 PureTech Max;2025.0;16000;Otomatik;Benzin;Siyah;1199.0;132.0;SUV;Tamamı orjinal;14.394929533419807
469000.0;Citroen;C4 Grand Picasso;1.6 HDi Dynamic;2012.0;205700;Yarı Otomatik;Dizel;Siyah;1560.0;114.0;MPV;2 boyalı;13.058360179622303
310000.0;Citroen;C3;1.4 HDi SX;2003.0;290000;Düz;Dizel;Mavi;1300.5;88.0;Hatchback/5;Tamamı boyalı;12.644330802262578
385000.0;Citroen;C3;1.4 HDi Attraction;2012.0;288000;Düz;Dizel;Siyah;1300.5;63.0;Hatchback/5;1 değişen, 4 boyalı;12.861001210669146
319900.0;Citroen;C3;1.4 HDi X Furio;2006.0;239000;Düz;Dizel;Gri;1398.0;71.0;Hatchback/5;Tamamı boyalı;12.675766851909591
265000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2015.0;417388;Düz;Dizel;Yeşil;1560.0;93.0;Sedan;11 boyalı;12.487488878546143
685000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2015.0;199800;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;Belirtilmemiş;13.437175577097312
648000.0;Citroen;C-Elysee;1.6 HDi Exclusive;2016.0;190000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;2 boyalı;13.381647518543096
530000.0;Citroen;C4;1.6 SX PK;2005.0;253000;Düz;Benzin;Füme;1587.0;111.0;Hatchback/5;Tamamı orjinal;13.180634172318978
599000.0;Citroen;C-Elysee;1.6 HDi Attraction;2016.0;190500;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;1 değişen, 1 boyalı;13.303018546545276
439000.0;Citroen;C3;1.4 SX;2005.0;128000;Otomatik;Benzin;Siyah;1300.5;63.0;Hatchback/5;8 boyalı;12.992256969959042
805000.0;Citroen;C3;1.2 PureTech Feel;2020.0;45000;Düz;Benzin;Gri;1200.0;88.0;Hatchback/5;1 değişen;13.598598798635951
570000.0;Citroen;C3;1.2 PureTech Feel;2020.0;106000;Düz;Benzin;Kahverengi;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.25339339419516
600000.0;Citroen;C4;1.6 VTI Confort;2011.0;130000;Düz;Benzin;Beyaz;1598.0;122.0;Hatchback/5;2 değişen;13.304686600863562
785000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2020.0;120000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.573440270649083
959000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2024.0;10000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;2 boyalı;13.7736473966179
789000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;103000;Düz;Dizel;Gri;1499.0;100.0;Sedan;4 boyalı;13.578522867254332
930000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2024.0;65000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.742940940397675
649500.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;215000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.383959654737488
995000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2024.0;13000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.81049902116535
807500.0;Citroen;C-Elysee;1.5 BlueHDi Shine;2020.0;140000;Düz;Dizel;Gri;1500.5;88.0;Sedan;Tamamı orjinal;13.601699572468275
969000.0;Citroen;C-Elysee;1.5 BlueHDi Feel Bold;2024.0;10000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.784020922864116
659900.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;184000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;Tamamı orjinal;13.399845102751485
810000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2021.0;125000;Düz;Dizel;Gri;1499.0;100.0;Sedan;Tamamı orjinal;13.60479076121576
819750.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2020.0;130000;Düz;Dizel;Gri;1499.0;100.0;Sedan;Tamamı orjinal;13.61675591459026
840000.0;Citroen;C-Elysee;1.5 BlueHDi Feel;2023.0;98000;Düz;Dizel;Gri;1500.5;88.0;Sedan;2 boyalı;13.64115836129498
275000.0;Citroen;C4;1.6 HDi SX;2008.0;380000;Düz;Dizel;Siyah;1560.0;111.0;Sedan;3 boyalı;12.524530013005734
1035000.0;Citroen;C3;1.2 PureTech Feel Bold;2022.0;123000;Otomatik;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;Tamamı orjinal;13.849912950864717
1120000.0;Citroen;C4;1.2 PureTech Feel;2021.0;65000;Düz;Benzin;Siyah;1199.0;102.0;SUV;Tamamı orjinal;13.928840136128022
280000.0;Citroen;C3;1.4 HDi X Furio;2006.0;340000;Düz;Dizel;Kırmızı;1398.0;71.0;Hatchback/5;1 değişen, 1 boyalı;12.54254845357358
795000.0;Citroen;C-Elysee;1.2 VTi Comfort;2015.0;63000;Yarı Otomatik;Benzin;Beyaz;1199.0;73.0;Sedan;1 değişen, 3 boyalı;13.586098651497313
750000.0;Citroen;C3;1.6 VTi Exclusive;2011.0;114000;Otomatik;Benzin;Gri;1598.0;122.0;Hatchback/5;2 boyalı;13.527829818844936
