Fiyat;Marka;Seri;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Log_Fiyat;Boya;Değişen
725000.0;Citroen;C-Elysee;2016.0;106300;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.493928313146206;1;0
910000.0;Citroen;C3;2020.0;53255;Düz;Benzin;Gri (Gümüş);1199.0;112.0;Hatchback/5;13.721200977393528;0;0
450000.0;Citroen;C5;2007.0;323000;Düz;Dizel;Gri (Gümüş);1560.0;111.0;Sedan;13.017005083966255;0;0
155000.0;Citroen;Xsara;1999.0;315000;Düz;Benzin;Mavi;1587.0;90.0;Hatchback/5;11.951186847493476;0;0
485000.0;Citroen;C1;2010.0;141000;Düz;Dizel;Bej;1398.0;55.0;Hatchback/5;13.091906231773164;0;0
530000.0;Citroen;C4;2011.0;244600;Düz;Dizel;Beyaz;1560.0;93.0;Hatchback/5;13.180634172318978;4;1
590000.0;Citroen;C-Elysee;2018.0;190000;Düz;Dizel;Beyaz;1560.0;100.0;Sedan;13.28787951079572;3;1
470000.0;Citroen;C-Elysee;2015.0;260000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.060490101343552;4;1
240000.0;Citroen;Xsara;2001.0;322000;Düz;Benzin;Gri;1587.0;90.0;Hatchback/5;12.388398368982116;0;0
990000.0;Citroen;C3;2023.0;12500;Düz;Benzin;Gri;1199.0;83.0;Hatchback/5;13.805461232211272;0;0
725000.0;Citroen;C-Elysee;2022.0;160000;Düz;Dizel;Gri;1499.0;100.0;Sedan;13.493928313146206;0;0
400000.0;Citroen;C5;2011.0;355000;Düz;Dizel;Beyaz;1560.0;111.0;Sedan;12.899222326086994;0;0
475000.0;Citroen;C5;2012.0;266000;Otomatik;Dizel;Siyah;1500.5;113.0;Sedan;13.07107218827772;6;1
1375000.0;Citroen;C4;2021.0;120000;Otomatik;Benzin;Gri;1200.0;163.0;Hatchback/5;14.13396501635527;0;0
1675000.0;Citroen;C4;2025.0;15000;Otomatik;Benzin;Yeşil;1200.0;138.0;Hatchback/5;14.331324320256051;0;0
565000.0;Citroen;C5;2011.0;327000;Yarı Otomatik;Dizel;Beyaz;1560.0;114.0;Sedan;13.244582780038517;4;0
749000.0;Citroen;C3 Picasso;2013.0;129824;Yarı Otomatik;Dizel;Beyaz;1560.0;93.0;MPV;13.52649559761195;3;0
1129000.0;Citroen;C3;2024.0;13000;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;13.936843728871;0;2
1185000.0;Citroen;C3;2024.0;18000;Otomatik;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;13.98525417643287;0;0
1117000.0;Citroen;C3;2024.0;66000;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;13.926157973306085;0;0
938750.0;Citroen;C3;2021.0;68000;Otomatik;Benzin;Mavi;1199.0;112.0;Hatchback/5;13.752305547306252;4;1
1057000.0;Citroen;C3;2023.0;61000;Otomatik;Benzin;Bej;1199.0;112.0;Hatchback/5;13.87094621092572;0;0
1089000.0;Citroen;C3;2023.0;63000;Otomatik;Benzin;Füme;1199.0;112.0;Hatchback/5;13.90077132018832;0;0
1195000.0;Citroen;C3;2024.0;13500;Otomatik;Benzin;Gri;1199.0;112.0;Hatchback/5;13.99365758016748;7;0
1127000.0;Citroen;C3;2023.0;26000;Otomatik;Benzin;Mavi;1199.0;112.0;Hatchback/5;13.935070680332966;0;0
459750.0;Citroen;C-Elysee;2017.0;270000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.038440317559363;4;3
1288500.0;Citroen;C4 X;2023.0;56000;Otomatik;Benzin;Gri;1199.0;132.0;SUV;14.068990085170492;0;0
1359000.0;Citroen;C4 X;2023.0;60000;Otomatik;Benzin;Siyah;1199.0;132.0;SUV;14.122260428968184;0;0
1295000.0;Citroen;C4 X;2024.0;24000;Otomatik;Benzin;Füme;1199.0;132.0;SUV;14.07402202531625;0;0
1450000.0;Citroen;C4 X;2024.0;57000;Otomatik;Benzin;Beyaz;1199.0;132.0;SUV;14.187074804051692;0;0
1285000.0;Citroen;C4 X;2023.0;60000;Otomatik;Benzin;Siyah;1199.0;132.0;SUV;14.06627005452127;0;0
1550000.0;Citroen;C4 X;2023.0;38000;Otomatik;Dizel;Gri;1499.0;132.0;SUV;14.253766134056512;0;0
1335000.0;Citroen;C4 X;2024.0;60000;Otomatik;Benzin;Gri;1199.0;132.0;SUV;14.104442598879876;0;0
1319500.0;Citroen;C4 X;2024.0;29000;Otomatik;Benzin;Füme;1199.0;132.0;SUV;14.092764192788056;0;0
1485000.0;Citroen;C4 X;2023.0;66500;Otomatik;Benzin;Gri;1199.0;132.0;SUV;14.210926003619385;0;0
1435000.0;Citroen;C4;2024.0;22049;Otomatik;Benzin;Kırmızı;1199.0;132.0;Hatchback/5;14.176676104039728;0;0
1785000.0;Citroen;C4 X;2025.0;16000;Otomatik;Benzin;Siyah;1199.0;132.0;SUV;14.394929533419807;0;0
469000.0;Citroen;C4 Grand Picasso;2012.0;205700;Yarı Otomatik;Dizel;Siyah;1560.0;114.0;MPV;13.058360179622303;2;0
310000.0;Citroen;C3;2003.0;290000;Düz;Dizel;Mavi;1300.5;88.0;Hatchback/5;12.644330802262578;0;0
385000.0;Citroen;C3;2012.0;288000;Düz;Dizel;Siyah;1300.5;63.0;Hatchback/5;12.861001210669146;4;1
319900.0;Citroen;C3;2006.0;239000;Düz;Dizel;Gri;1398.0;71.0;Hatchback/5;12.675766851909591;0;0
265000.0;Citroen;C-Elysee;2015.0;417388;Düz;Dizel;Yeşil;1560.0;93.0;Sedan;12.487488878546143;11;0
685000.0;Citroen;C-Elysee;2015.0;199800;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.437175577097312;0;0
648000.0;Citroen;C-Elysee;2016.0;190000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.381647518543096;2;0
530000.0;Citroen;C4;2005.0;253000;Düz;Benzin;Füme;1587.0;111.0;Hatchback/5;13.180634172318978;0;0
599000.0;Citroen;C-Elysee;2016.0;190500;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.303018546545276;1;1
439000.0;Citroen;C3;2005.0;128000;Otomatik;Benzin;Siyah;1300.5;63.0;Hatchback/5;12.992256969959042;8;0
805000.0;Citroen;C3;2020.0;45000;Düz;Benzin;Gri;1200.0;88.0;Hatchback/5;13.598598798635951;0;1
570000.0;Citroen;C3;2020.0;106000;Düz;Benzin;Kahverengi;1200.0;88.0;Hatchback/5;13.25339339419516;0;0
600000.0;Citroen;C4;2011.0;130000;Düz;Benzin;Beyaz;1598.0;122.0;Hatchback/5;13.304686600863562;0;2
785000.0;Citroen;C-Elysee;2020.0;120000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.573440270649083;0;0
959000.0;Citroen;C-Elysee;2024.0;10000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.7736473966179;2;0
789000.0;Citroen;C-Elysee;2021.0;103000;Düz;Dizel;Gri;1499.0;100.0;Sedan;13.578522867254332;4;0
930000.0;Citroen;C-Elysee;2024.0;65000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.742940940397675;0;0
649500.0;Citroen;C-Elysee;2021.0;215000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.383959654737488;0;0
995000.0;Citroen;C-Elysee;2024.0;13000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.81049902116535;0;0
807500.0;Citroen;C-Elysee;2020.0;140000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.601699572468275;0;0
969000.0;Citroen;C-Elysee;2024.0;10000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.784020922864116;0;0
659900.0;Citroen;C-Elysee;2021.0;184000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.399845102751485;0;0
810000.0;Citroen;C-Elysee;2021.0;125000;Düz;Dizel;Gri;1499.0;100.0;Sedan;13.60479076121576;0;0
819750.0;Citroen;C-Elysee;2020.0;130000;Düz;Dizel;Gri;1499.0;100.0;Sedan;13.61675591459026;0;0
840000.0;Citroen;C-Elysee;2023.0;98000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.64115836129498;2;0
275000.0;Citroen;C4;2008.0;380000;Düz;Dizel;Siyah;1560.0;111.0;Sedan;12.524530013005734;3;0
1035000.0;Citroen;C3;2022.0;123000;Otomatik;Benzin;Kırmızı;1199.0;112.0;Hatchback/5;13.849912950864717;0;0
1120000.0;Citroen;C4;2021.0;65000;Düz;Benzin;Siyah;1199.0;102.0;SUV;13.928840136128022;0;0
280000.0;Citroen;C3;2006.0;340000;Düz;Dizel;Kırmızı;1398.0;71.0;Hatchback/5;12.54254845357358;1;1
795000.0;Citroen;C-Elysee;2015.0;63000;Yarı Otomatik;Benzin;Beyaz;1199.0;73.0;Sedan;13.586098651497313;3;1
750000.0;Citroen;C3;2011.0;114000;Otomatik;Benzin;Gri;1598.0;122.0;Hatchback/5;13.527829818844936;2;0
1270000.0;Citroen;C3;2024.0;6500;Otomatik;Benzin;Gri (Gümüş);1199.0;112.0;Hatchback/5;14.05452824583604;0;0
895000.0;Citroen;C-Elysee;2022.0;104000;Düz;Dizel;Gri;1499.0;100.0;Sedan;13.704580114574805;0;0
439000.0;Citroen;C5;2006.0;184000;Düz;Dizel;Gri;1560.0;111.0;Sedan;12.992256969959042;7;0
785000.0;Citroen;C3;2020.0;88500;Düz;Benzin;Kahverengi;1199.0;83.0;Hatchback/5;13.573440270649083;0;0
450000.0;Citroen;C5;2011.0;270000;Düz;Dizel;Siyah;1560.0;114.0;Sedan;13.017005083966255;0;0
720000.0;Citroen;C-Elysee;2016.0;164000;Düz;Dizel;Gri;1560.0;93.0;Sedan;13.487007879880162;1;1
499000.0;Citroen;C-Elysee;2015.0;255500;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.120363378739665;5;1
215000.0;Citroen;Saxo;2000.0;201500;Düz;Benzin;Sarı;1360.0;76.0;Hatchback/5;12.278397958261774;0;0
675000.0;Citroen;C-Elysee;2015.0;163000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.42246945133505;3;0
1200000.0;Citroen;C3;2021.0;35850;Otomatik;Benzin;Mavi;1199.0;112.0;Hatchback/5;13.997832948091215;0;0
755000.0;Citroen;C-Elysee;2015.0;89000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.534474352733596;0;0
780000.0;Citroen;C-Elysee;2022.0;108000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.567050480716237;3;0
849999.0;Citroen;C-Elysee;2022.0;84999;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.652991628466498;0;0
420000.0;Citroen;C3;2013.0;253000;Düz;Dizel;Beyaz;1398.0;71.0;Hatchback/5;12.948012371209098;1;3
475000.0;Citroen;C-Elysee;2012.0;286000;Düz;Dizel;Füme;1560.0;93.0;Sedan;13.07107218827772;0;0
825000.0;Citroen;C-Elysee;2020.0;148000;Düz;Dizel;Beyaz;1499.0;100.0;Sedan;13.623139877437296;0;0
607000.0;Citroen;C5;2011.0;250000;Düz;Dizel;Bej;1560.0;111.0;Sedan;13.316285717486736;2;0
299999.0;Citroen;C4;2006.0;310000;Düz;Benzin;Beyaz;1360.0;91.0;Hatchback/5;12.611537753638338;7;1
455000.0;Citroen;C4;2007.0;235000;Otomatik;Benzin;Siyah;1587.0;111.0;Hatchback/5;13.02805489573287;0;0
368000.0;Citroen;C3;2008.0;206000;Düz;Benzin;Kırmızı;1360.0;76.0;Hatchback/5;12.81584093453868;0;0
789000.0;Ford;Fiesta;2014.0;78000;Otomatik;Benzin;Beyaz;1500.5;113.0;Hatchback/5;13.578522867254332;4;2
333000.0;Ford;Fiesta;2003.0;244000;Düz;Dizel;Gri;1399.0;68.0;Hatchback/5;12.715900771961074;4;0
442900.0;Ford;Focus;2007.0;233000;Düz;Dizel;Beyaz;1500.5;113.0;Sedan;13.001101547754756;6;1
1225000.0;Ford;Focus;2020.0;162350;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.018452218287162;3;0
485000.0;Ford;Focus;2007.0;277000;Otomatik;Dizel;Gri;1560.0;110.0;Sedan;13.091906231773164;5;0
439000.0;Ford;Fiesta;2012.0;223000;Düz;Dizel;Beyaz;1398.0;70.0;Hatchback/5;12.992256969959042;2;2
1559000.0;Ford;Focus;2020.0;90000;Otomatik;Dizel;Mavi (metalik);1500.0;120.0;Sedan;14.259555789476526;0;0
1030000.0;Ford;Focus;2015.0;155000;Yarı Otomatik;Benzin;Beyaz;1596.0;125.0;Sedan;13.845070331079134;2;0
420000.0;Ford;Focus;2011.0;339000;Düz;Dizel;Siyah;1500.5;88.0;Sedan;12.948012371209098;2;2
925000.0;Ford;Focus;2017.0;203000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.73755009757506;2;0
1690000.0;Ford;Focus;2023.0;30000;Otomatik;Dizel;Beyaz;1500.0;115.0;Sedan;14.340239678615058;0;0
210000.0;Ford;Mondeo;1997.0;400000;Düz;Benzin;Mavi;1988.0;130.0;Sedan;12.25486757159303;0;2
810000.0;Ford;C-Max;2016.0;260000;Düz;Dizel;Beyaz;1500.5;113.0;MPV;13.60479076121576;0;0
915000.0;Ford;Focus;2015.0;123000;Düz;Benzin;Beyaz;1500.5;113.0;Sedan;13.726680437153236;2;1
1800000.0;Ford;Focus;2024.0;31500;Otomatik;Dizel;Beyaz;1500.0;115.0;Sedan;14.403297778421797;0;0
1110000.0;Ford;Focus;2015.0;125000;Düz;Dizel;Beyaz;1500.5;88.0;Sedan;13.919871474189012;0;0
399000.0;Ford;Focus;2006.0;298500;Düz;Dizel;Gri;1560.0;90.0;Sedan;12.896719202134523;8;2
1709000.0;Ford;Focus;2024.0;27000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.351419547235064;1;0
1665000.0;Ford;Focus;2023.0;48000;Otomatik;Dizel;Beyaz;1500.0;115.0;Sedan;14.3253362819971;0;0
827500.0;Ford;Focus;2012.0;220000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.62616559469184;0;0
1499750.0;Ford;Focus;2020.0;39000;Otomatik;Dizel;Mavi;1500.5;113.0;Sedan;14.220809652292914;0;0
860000.0;Ford;Mondeo;2015.0;198000;Düz;Dizel;Beyaz;1500.5;113.0;Sedan;13.664688831019712;4;1
155000.0;Ford;Escort;1998.0;286000;Düz;Benzin;Gri;1597.0;90.0;Hatchback/5;11.951186847493476;0;0
1105000.0;Ford;Focus;2018.0;208000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.915356797910956;0;0
595000.0;Ford;Fiesta;2012.0;196000;Düz;Dizel;Beyaz;1398.0;70.0;Hatchback/5;13.296318365198625;0;0
475000.0;Ford;C-Max;2006.0;280000;Düz;Dizel;Gri (metalik);1560.0;110.0;MPV;13.07107218827772;0;0
1150000.0;Ford;Mondeo;2015.0;175000;Otomatik;Benzin;Beyaz;1498.0;160.0;Sedan;13.955273369904273;0;0
975000.0;Ford;Focus;2015.0;157000;Düz;Dizel;Beyaz;1500.5;88.0;Sedan;13.790193775620484;0;0
455000.0;Ford;Focus;2001.0;320000;Düz;Benzin;Gri;1500.5;88.0;Sedan;13.02805489573287;0;0
815000.0;Ford;Focus;2013.0;195000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.610944619216111;3;0
895000.0;Ford;Focus;2017.0;250000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.704580114574805;5;0
320000.0;Ford;Fiesta;2007.0;323500;Düz;Dizel;Gri (Gümüş);1399.0;68.0;Hatchback/5;12.676079399771028;0;2
500000.0;Ford;C-Max;2007.0;250000;Otomatik;Dizel;Gri (Gümüş);1560.0;110.0;MPV;13.122365377402328;4;1
1865000.0;Ford;Focus;2024.0;29650;Otomatik;Dizel;Gri;1500.5;113.0;Sedan;14.43877214725294;0;0
459000.0;Ford;Fiesta;2013.0;385000;Düz;Dizel;Gri;1498.0;75.0;Hatchback/5;13.036807667689546;3;0
1495000.0;Ford;Focus;2020.0;51000;Otomatik;Dizel;Beyaz;1500.0;120.0;Sedan;14.217637433703022;2;0
740000.0;Ford;Fiesta;2012.0;104000;Düz;Dizel;Siyah;1398.0;70.0;Hatchback/5;13.51440681653079;0;0
1375000.0;Ford;Focus;2020.0;35000;Otomatik;Benzin;Mavi;1497.0;123.0;Sedan;14.13396501635527;0;0
1150000.0;Ford;Focus;2017.0;163000;Düz;Dizel;Beyaz;1560.0;95.0;Sedan;13.955273369904273;0;0
935000.0;Ford;Mondeo;2015.0;235000;Otomatik;Benzin;Beyaz;1498.0;160.0;Sedan;13.74830287778897;0;0
649750.0;Ford;Focus;2012.0;233000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.384344491556034;4;2
730000.0;Ford;Focus;2014.0;273000;Düz;Dizel;Beyaz;1500.5;88.0;Sedan;13.500801182986647;0;0
1010000.0;Ford;Focus;2016.0;170000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.82546187891596;2;1
1490000.0;Ford;Focus;2023.0;87000;Otomatik;Dizel;Gri;1500.5;113.0;Hatchback/5;14.214287349062356;0;0
815000.0;Ford;Fiesta;2023.0;57000;Düz;Benzin;Beyaz;1084.0;75.0;Hatchback/5;13.610944619216111;0;1
940000.0;Ford;Focus;2012.0;144000;Yarı Otomatik;Benzin;Kahverengi;1596.0;125.0;Sedan;13.753636218075409;0;0
710000.0;Ford;Fiesta;2012.0;138000;Düz;Dizel;Kırmızı;1398.0;70.0;Hatchback/5;13.47302165746721;3;0
820000.0;Ford;Fiesta;2016.0;187000;Düz;Dizel;Beyaz;1498.0;75.0;Hatchback/5;13.617060838751888;2;0
565750.0;Ford;C-Max;2005.0;233250;Düz;Benzin;Gri;1500.5;88.0;MPV;13.2459093310594;0;0
840000.0;Ford;Focus;2012.0;151000;Yarı Otomatik;Benzin;Siyah;1596.0;125.0;Sedan;13.64115836129498;2;1
1195000.0;Ford;Focus;2016.0;133000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.99365758016748;0;0
550000.0;Ford;Focus;2005.0;233000;Düz;Benzin;Beyaz;1596.0;100.0;Sedan;13.21767537538882;0;0
1430000.0;Ford;Focus;2020.0;86500;Otomatik;Dizel;Siyah;1500.0;120.0;Sedan;14.173185701536545;0;0
1020000.0;Ford;Focus;2016.0;123000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.83531416565213;6;0
380000.0;Ford;Fiesta;2011.0;240000;Düz;Dizel;Siyah;1398.0;70.0;Hatchback/5;12.847929163278051;0;0
449000.0;Ford;Focus;2010.0;330000;Düz;Dizel;Gri;1560.0;110.0;Hatchback/5;13.014780393893403;0;0
585000.0;Ford;Fiesta;2012.0;140000;Düz;Dizel;Beyaz;1398.0;70.0;Hatchback/5;13.279368835614244;1;1
489950.0;Ford;Focus;2004.0;226000;Düz;Benzin;Yeşil;1596.0;100.0;Hatchback/5;13.102060665086476;6;2
510000.0;Ford;Fiesta;2009.0;136500;Düz;Benzin;Siyah;1242.0;82.0;Hatchback/5;13.1421679654829;3;3
785000.0;Ford;B-Max;2013.0;128500;Yarı Otomatik;Benzin;Füme;1596.0;105.0;MPV;13.573440270649083;0;0
1899000.0;Ford;Focus;2025.0;11000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.456838516387228;0;0
1340000.0;Ford;Focus;2020.0;104000;Otomatik;Benzin;Gri;1497.0;123.0;Sedan;14.108180918195472;3;0
919000.0;Ford;Fiesta;2015.0;148000;Otomatik;Benzin;Beyaz;1500.5;113.0;Hatchback/5;13.731042489476511;0;0
435000.0;Ford;Focus;2007.0;310000;Düz;Dizel;Gri;1500.5;113.0;Sedan;12.983103608918752;3;1
530000.0;Ford;Fiesta;2006.0;135000;Düz;Benzin;Gri;1388.0;80.0;Hatchback/3;13.180634172318978;0;0
1050000.0;Ford;Focus;2018.0;223000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.864301674514206;0;0
155000.0;Ford;Escort;1997.0;82000;Düz;Benzin;Sarı;1700.5;113.0;Sedan;11.951186847493476;0;0
715000.0;Ford;Focus;2013.0;229000;Otomatik;Benzin;Gri;1500.5;113.0;Hatchback/5;13.480039220276565;9;1
550000.0;Ford;Focus;2010.0;301000;Düz;Dizel;Gri (Gümüş);1560.0;90.0;Hatchback/3;13.21767537538882;0;0
305000.0;Ford;C-Max;2004.0;282000;Düz;Dizel;Mavi;1500.5;113.0;MPV;12.628070334272698;7;5
825000.0;Ford;Fiesta;2008.0;32000;Otomatik;Benzin;Gri;1596.0;100.0;Hatchback/5;13.623139877437296;0;0
459750.0;Ford;Focus;2000.0;330000;Düz;Benzin;Bordo;1596.0;100.0;Hatchback/5;13.038440317559363;0;0
510000.0;Ford;Fiesta;2014.0;170000;Düz;Benzin;Beyaz;1300.5;88.0;Hatchback/5;13.1421679654829;0;0
1289000.0;Ford;Focus;2020.0;125000;Otomatik;Dizel;Beyaz;1500.0;120.0;Station wagon;14.069378057716214;1;0
250000.0;Ford;Fiesta;2007.0;259000;Düz;Dizel;Beyaz;1399.0;68.0;Hatchback/3;12.429220196836384;11;1
420000.0;Ford;Fiesta;2005.0;248500;Yarı Otomatik;Benzin;Gri (Gümüş);1388.0;80.0;Hatchback/5;12.948012371209098;4;0
735000.0;Ford;Focus;2013.0;256000;Düz;Dizel;Gri (Gümüş);1500.5;88.0;Sedan;13.507627138738266;0;1
675000.0;Ford;Focus;2012.0;291000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.42246945133505;3;1
1090000.0;Ford;Focus;2016.0;165000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.901689171636098;0;0
250000.0;Ford;Taunus;1988.0;200000;Düz;Benzin;Mavi;1500.5;88.0;Sedan;12.429220196836384;0;0
1550000.0;Ford;Focus;2020.0;78000;Otomatik;Dizel;Gri;1500.5;113.0;Sedan;14.253766134056512;0;0
200000.0;Ford;Escort;1997.0;240000;Düz;Benzin;Mavi;1597.0;90.0;Sedan;12.206077645517674;0;0
690000.0;Ford;Focus;2010.0;281000;Düz;Benzin;Beyaz;1596.0;115.0;Sedan;13.444448325847754;0;0
775000.0;Ford;Focus;2009.0;164206;Otomatik;Benzin;Füme;1596.0;100.0;Hatchback/5;13.560619598657231;0;0
240000.0;Ford;Fiesta;2000.0;260000;Düz;Benzin;Gri;1388.0;90.0;Hatchback/3;12.388398368982116;0;0
759000.0;Ford;Focus;2015.0;223500;Düz;Dizel;Gri (titanyum);1560.0;115.0;Hatchback/5;13.539758373899955;5;1
479000.0;Ford;Focus;2006.0;256000;Yarı Otomatik;Benzin;Mavi;1596.0;100.0;Station wagon;13.079457964073546;0;3
200000.0;Ford;Fiesta;2006.0;319000;Düz;Dizel;Beyaz;1399.0;68.0;Hatchback/3;12.206077645517674;6;0
945000.0;Ford;Focus;2015.0;165000;Düz;Dizel;Beyaz;1560.0;95.0;Sedan;13.75894126467638;1;1
1110000.0;Ford;Fiesta;2019.0;106000;Yarı Otomatik;Benzin;Füme;998.0;100.0;Hatchback/5;13.919871474189012;2;0
470000.0;Ford;Focus;2010.0;305000;Düz;Dizel;Gri (Gümüş);1560.0;90.0;Station wagon;13.060490101343552;0;0
740000.0;Ford;Focus;2011.0;253000;Düz;Dizel;Beyaz;1560.0;115.0;Sedan;13.51440681653079;0;0
1277000.0;Ford;Focus;2021.0;180000;Otomatik;Dizel;Beyaz;1500.0;120.0;Sedan;14.060024918099726;0;0
399000.0;Ford;Fiesta;2012.0;289000;Düz;Dizel;Beyaz;1398.0;70.0;Hatchback/5;12.896719202134523;6;0
1100000.0;Ford;Focus;2015.0;152500;Yarı Otomatik;Benzin;Füme;1596.0;125.0;Sedan;13.910821646859096;0;0
390000.0;Ford;Focus;2003.0;227000;Düz;Benzin;Füme;1596.0;100.0;Hatchback/5;12.873904582205109;0;0
330000.0;Ford;Focus;2000.0;370000;Düz;Benzin;Bordo;1596.0;100.0;Hatchback/5;12.706850963741102;0;0
635000.0;Ford;Focus;2012.0;250085;Düz;Dizel;Beyaz;1560.0;95.0;Sedan;13.361381852676738;8;2
475000.0;Ford;Focus;2006.0;193600;Düz;Dizel;Gri;1560.0;110.0;Sedan;13.07107218827772;5;1
355000.0;Ford;Fusion;2005.0;257000;Yarı Otomatik;Dizel;Gri (Gümüş);1399.0;68.0;Hatchback/5;12.779875885354992;3;6
1100000.0;Ford;Mondeo;2016.0;117680;Otomatik;Benzin;Beyaz;1498.0;160.0;Sedan;13.910821646859096;1;0
769000.0;Ford;Fiesta;2016.0;108000;Düz;Benzin;Beyaz;1242.0;82.0;Hatchback/5;13.552847548877052;1;0
398000.0;Ford;Focus;2001.0;306000;Düz;Benzin;Lacivert;1596.0;100.0;Sedan;12.894209796826232;0;0
880000.0;Ford;C-Max;2012.0;145000;Düz;Dizel;Beyaz;1560.0;115.0;MPV;13.68767832281738;4;0
339000.0;Ford;Fiesta;2007.0;220000;Düz;Dizel;Gri;1399.0;68.0;Hatchback/5;12.733758336210744;0;2
1285000.0;Ford;Focus;2020.0;160000;Otomatik;Dizel;Beyaz;1500.0;120.0;Hatchback/5;14.06627005452127;0;0
360000.0;Ford;Fiesta;2004.0;249500;Otomatik;Dizel;Gri;1399.0;68.0;Hatchback/5;12.793862088206213;0;0
540000.0;Ford;C-Max;2005.0;237000;Düz;Dizel;Siyah;1560.0;110.0;MPV;13.199326270390594;2;0
450000.0;Ford;Focus;2001.0;275000;Düz;Benzin;Beyaz;1596.0;100.0;Sedan;13.017005083966255;0;0
775000.0;Ford;Focus;2013.0;199500;Düz;Dizel;Beyaz;1560.0;95.0;Sedan;13.560619598657231;2;1
135000.0;Ford;Escort;1995.0;251000;Düz;Benzin;Beyaz;1597.0;90.0;Hatchback/5;11.81303746480054;0;0
440000.0;Ford;Focus;2008.0;316000;Düz;Dizel;Gri;1560.0;110.0;Hatchback/3;12.994532278619134;0;0
935000.0;Ford;Focus;2018.0;120000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.74830287778897;0;3
700000.0;Ford;Mondeo;2012.0;245000;Otomatik;Dizel;Beyaz;1997.0;140.0;Sedan;13.45883704259595;0;0
645000.0;Ford;Fiesta;2016.0;167000;Düz;Benzin;Beyaz;1242.0;82.0;Hatchback/5;13.377007146164305;0;0
855000.0;Ford;Fiesta;2013.0;109000;Yarı Otomatik;Benzin;Kırmızı;1596.0;105.0;Hatchback/5;13.658857917508856;6;0
425000.0;Ford;Fiesta;2005.0;167750;Düz;Dizel;Füme;1399.0;68.0;Hatchback/5;12.959846800844964;0;0
192000.0;Ford;Fiesta;2009.0;409000;Düz;Dizel;Beyaz;1399.0;68.0;Hatchback/3;12.165255859329688;0;0
680000.0;Ford;Focus;2008.0;172000;Düz;Dizel;Gri (Gümüş);1560.0;110.0;Sedan;13.429849547739444;0;0
620000.0;Ford;Focus;2011.0;211000;Düz;Benzin;Füme;1596.0;100.0;Hatchback/5;13.3374763699232;4;0
900000.0;Ford;Focus;2015.0;200000;Yarı Otomatik;Dizel;Beyaz;1499.0;120.0;Sedan;13.71015115341694;1;1
245000.0;Ford;Fiesta;2006.0;340000;Düz;Dizel;Beyaz;1399.0;68.0;Hatchback/3;12.409017571151187;5;0
1535000.0;Ford;Focus;2019.0;52500;Otomatik;Dizel;Beyaz;1500.0;120.0;Sedan;14.24404159046902;0;0
640000.0;Ford;Focus;2011.0;140000;Düz;Dizel;Beyaz;1560.0;110.0;Hatchback/5;13.369225017834632;4;0
205000.0;Ford;Mondeo;1998.0;510000;Düz;Benzin;Siyah;1988.0;130.0;Hatchback/5;12.230770136157428;0;0
